OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
540,0,540,157,42.351770000000002,-71.045509999999993,1,200.000000000000000,102,,540,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353236335952,0.000013721386840
541,0,541,165,42.292050000000003,-71.047529999999995,1,200.000000000000000,106,,541,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345588612977,0.000013708560429
542,0,542,168,42.359529999999999,-71.052430000000001,1,200.000000000000000,109,,542,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354231712549,0.000013723055995
543,0,543,169,42.279949999999999,-71.118910000000000,1,200.000000000000000,110,,543,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344041968649,0.000013705966270
544,0,544,178,42.352100000000000,-71.124920000000003,1,200.000000000000000,118,,544,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353278539980,0.000013721457767
545,0,545,179,42.355629999999998,-71.055689999999998,1,200.000000000000000,119,,545,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353731640731,0.000013722217298
546,1,546,180,42.330309999999997,-71.084050000000005,1,200.000000000000000,120,168,546,,,2179 Washington Street,,,,,,,,,,,,5101,City On A Hill Charter Public School - Dudley Square,Roxbury,BOSTON,MA,02119,Sonya Pratt,617-516-5888,617-445-9153,"9,10,11,12",CHA,0.013350485055079,0.000013716772759
547,0,547,182,42.332909999999998,-71.092370000000003,1,200.000000000000000,121,,547,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350818295464,0.000013717331681
548,0,548,194,42.352629999999998,-71.055400000000006,1,200.000000000000000,128,,548,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353346698741,0.000013721572215
549,0,549,196,42.348889999999997,-71.060299999999998,1,200.000000000000000,129,,549,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352867172646,0.000013720767834
550,2,550,197,42.332819999999998,-71.051100000000005,1,200.000000000000000,130,24,550,35,Perkins Bldg,50 Burke Street,South Boston,02127,4022,4022,Perkins Elementary,Perkins,ES, , ,777698.336800000048243,2946078.062080000061542,,,,,,,,,,,,0.013350806736693,0.000013717312330
551,0,551,199,42.350850000000001,-71.089479999999995,1,200.000000000000000,132,,551,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353118360835,0.000013721189113
552,1,552,204,42.322809999999997,-71.100579999999994,1,200.000000000000000,134,118,552,,,39 Lamartine Street,,,,,,,,,,,,8588,Nativity Prep School,Jamaica Plain,BOSTON,MA,02130-0947,Dan Roy,857-728-0031,857-728-0037,"5,6,7,8",PRI,0.013349524571196,0.000013715161964
553,0,553,212,42.357160000000000,-71.051640000000006,1,200.000000000000000,138,,553,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353927615362,0.000013722545921
554,0,554,216,42.348999999999997,-71.150530000000003,1,200.000000000000000,141,,554,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352880909140,0.000013720790876
555,0,555,217,42.349280000000000,-71.088719999999995,1,200.000000000000000,142,,555,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352917436888,0.000013720852357
556,1,556,220,42.357019999999999,-71.069869999999995,1,200.000000000000000,144,132,556,,,67 Brimmer Street,,,,,,,,,,,,00350805,Park Street School,Boston,BOSTON,MA,02108,Tracy Bradley,617-523-7577,617-523-7576,"K,1,2,3,4,7",PRI,0.013353909827901,0.000013722516184
557,1,557,235,42.350090000000002,-71.077349999999996,1,200.000000000000000,152,17,557,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.013353020896176,0.000013721025527
558,0,558,237,42.329479999999997,-71.085909999999998,1,200.000000000000000,154,,558,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350378934188,0.000013716594812
559,0,559,238,42.275840000000002,-71.167079999999999,1,200.000000000000000,155,,559,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343517174580,0.000013705085999
560,0,560,240,42.320580000000000,-71.050089999999997,1,200.000000000000000,157,,560,,,,,,,,,,,,,,,,,,,,,,,,,,0.013349238938950,0.000013714683021
561,0,561,242,42.353290000000001,-71.134410000000003,1,200.000000000000000,158,,561,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353431456947,0.000013721714187
562,0,562,245,42.346550000000001,-71.087370000000007,1,200.000000000000000,160,,562,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352566765016,0.000013720263758
563,0,563,246,42.272520000000000,-71.069429999999997,1,200.000000000000000,161,,563,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343092685267,0.000013704373849
564,0,564,266,42.273319999999998,-71.093639999999994,1,200.000000000000000,171,,564,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343194886590,0.000013704545342
565,1,565,267,42.332960000000000,-71.101320000000001,1,200.000000000000000,172,119,565,,,94 St Alphonsus,,,,,,,,,,,, ,Mission Grammar School,Roxbury,BOSTON,MA,02120,Aliece Dutson,617-442-2660,--,"K,1,2,3,4,5,6,7,8",PRI,0.013350825035140,0.000013717343260
566,0,566,268,42.279370000000000,-71.093090000000004,1,200.000000000000000,173,,566,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343967660837,0.000013705841402
567,0,567,272,42.348360000000000,-71.083730000000003,1,200.000000000000000,176,,567,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352798926287,0.000013720653293
568,0,568,274,42.357579999999999,-71.056410000000000,1,200.000000000000000,177,,568,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353981756938,0.000013722636858
569,1,569,275,42.358789999999999,-71.070719999999994,1,200.000000000000000,178,100,569,,,15 Brimmer Street,,,,,,,,,,,,00350702,The Advent School,Boston,BOSTON,MA,02108,Nicole A. DuFauchard,617-742-0520,--,"K,1,2,3,4,5,6",PRI,0.013354136907073,0.000013722896990
570,1,570,277,42.347059999999999,-71.062970000000007,1,200.000000000000000,180,16,570,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.013352631939872,0.000013720372962
571,0,571,279,42.350059999999999,-71.089100000000002,1,200.000000000000000,182,,571,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353017112888,0.000013721019288
572,0,572,280,42.347250000000003,-71.073539999999994,1,200.000000000000000,183,,572,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352656463312,0.000013720414446
573,1,573,281,42.331969999999998,-71.081689999999995,1,200.000000000000000,184,168,573,,,2179 Washington Street,,,,,,,,,,,,5101,City On A Hill Charter Public School - Dudley Square,Roxbury,BOSTON,MA,02119,Sonya Pratt,617-516-5888,617-445-9153,"9,10,11,12",CHA,0.013350698437466,0.000013717130723
574,2,574,283,42.347980000000000,-71.068029999999993,1,200.000000000000000,186,15,574,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.013352750038706,0.000013720571368
575,1,575,287,42.341360000000002,-71.069640000000007,1,200.000000000000000,190,99,575,,,74 Union Park,,,,,,,,,,,,8027,Cathedral High,Boston,BOSTON,MA,02118,Christol Murch,617-542-2325,617-542-1745,"9,10,11,12",PRI,0.013351901403053,0.000013719148361
576,1,576,290,42.348840000000003,-71.097219999999993,1,200.000000000000000,193,88,576,,,"650 Beacon St , 3rd Floor",,,,,,,,,,,,05230001,EDCO Collaborative - EDCO YOUTH ALT,Boston,BOSTON,MA,02215, ,617-262-9562,617-262-0098, ,COP,0.013352860713866,0.000013720756783
577,0,577,292,42.349119999999999,-71.039599999999993,1,200.000000000000000,195,,577,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352896787205,0.000013720817529
578,0,578,295,42.349460000000001,-71.132750000000001,1,200.000000000000000,196,,578,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352939869475,0.000013720889525
579,0,579,299,42.359630000000003,-71.051800000000000,1,200.000000000000000,197,,579,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354244772809,0.000013723077941
580,1,580,302,42.295520000000003,-71.072119999999998,1,200.000000000000000,199,170,580,,,22 Regina Road,,,,,,,,,,,,5301,Roxbury Prep - Lucy Stone,Dorchester,BOSTON,MA,02124,Dana Lehman,617-979-0115,617-822-7527,"6,7,8",CHA,0.013346032279694,0.000013709304703
581,0,581,303,42.335439999999998,-71.090249999999997,1,200.000000000000000,200,,581,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351143064220,0.000013717876510
582,0,582,307,42.299939999999999,-71.113560000000007,1,200.000000000000000,203,,582,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346597167341,0.000013710251960
583,1,583,309,42.340589999999999,-71.081729999999993,1,200.000000000000000,204,33,583,45,Carter Center Bldg,396 Northampton Street,Roxbury,02118,4261,4261,Carter Center,Carter Center,Special, , ,768677.999992000055499,2949400.000010000076145,,,,,,,,,,,,0.013351802698710,0.000013718982645
584,0,584,310,42.344360000000002,-71.082970000000003,1,200.000000000000000,205,,584,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352286179029,0.000013719793253
585,2,585,313,42.299759999999999,-71.060310000000001,1,200.000000000000000,206,64,585,65,Cleveland Bldg,11 Charles Street,Dorchester,02122,1103,1103,Comm Acad Sci Health,CASH,HS,Shared, ,774729.490702999988571,2935060.643110000062734,,,,,,,,,,,,0.013346574553048,0.000013710214155
586,0,586,319,42.361130000000003,-71.066000000000003,1,200.000000000000000,210,,586,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354437105858,0.000013723400346
587,0,587,320,42.313229999999997,-71.114099999999993,1,200.000000000000000,211,,587,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348297556050,0.000013713103955
588,1,588,326,42.283729999999998,-71.156970000000001,1,200.000000000000000,216,96,588,132,"Shaw, R.G.  Bldg",20 Mt. Vernon Street,West Roxbury,02132,4331,4331,Lyndon K-8,Lyndon K-8,K-8, , ,748612.367525000008754,2928334.208819999825209,,,,,,,,,,,,0.013344524983368,0.000013706776546
589,0,589,330,42.351250000000000,-71.073059999999998,1,200.000000000000000,218,,589,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353169825009,0.000013721275349
590,0,590,332,42.351019999999998,-71.066890000000001,1,200.000000000000000,220,,590,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353140552679,0.000013721226306
591,0,591,333,42.361559999999997,-71.055179999999993,1,200.000000000000000,221,,591,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354492646734,0.000013723493660
592,0,592,335,42.352780000000003,-71.130189999999999,1,200.000000000000000,222,,592,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353366088621,0.000013721604397
593,0,593,340,42.293300000000002,-71.071860000000001,1,200.000000000000000,226,,593,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345748040489,0.000013708827867
594,0,594,343,42.354480000000002,-71.059139999999999,1,200.000000000000000,228,,594,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353583965114,0.000013721969631
595,0,595,350,42.352370000000001,-71.064560000000000,1,200.000000000000000,231,,595,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353313173414,0.000013721515322
596,1,596,355,42.328609999999998,-71.082750000000004,1,200.000000000000000,236,32,596,44,Wheatley Bldg,20 Kearsage Avenue,Roxbury,02119,1410,1410,Boston Day and Evening Academy,BDEA,Special, , ,769277.865975999971852,2944471.839110000059009,,,,,,,,,,,,0.013350267915993,0.000013716408737
597,0,597,357,42.282660000000000,-71.055769999999995,1,200.000000000000000,238,,597,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344388074784,0.000013706546816
598,0,598,363,42.347310000000000,-71.075909999999993,1,200.000000000000000,242,,598,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352664304514,0.000013720427760
599,1,599,367,42.348979999999997,-71.097179999999994,1,200.000000000000000,246,88,599,,,"650 Beacon St , 3rd Floor",,,,,,,,,,,,05230001,EDCO Collaborative - EDCO YOUTH ALT,Boston,BOSTON,MA,02215, ,617-262-9562,617-262-0098, ,COP,0.013352878401153,0.000013720786560
600,0,600,375,42.358840000000001,-71.056960000000004,1,200.000000000000000,251,,600,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354143789290,0.000013722908666
601,0,601,376,42.359020000000001,-71.147660000000002,1,200.000000000000000,252,,601,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354166290442,0.000013722945991
602,0,602,377,42.301909999999999,-71.085660000000004,1,200.000000000000000,253,,602,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346849441406,0.000013710675399
603,3,603,385,42.318469999999998,-71.044079999999994,1,200.000000000000000,256,113,603,152,Dever Bldg,325 Mt. Vernon Street,Dorchester,02125,4100,4100,Dever Elementary,Dever,ES, , ,779834.141473999945447,2941100.412889999803156,8642,Notre Dame Montessori,Dorchester,BOSTON,MA,02125, ,--,--, ,PRI,0.013348969093076,0.000013714230674
604,2,604,389,42.314610000000002,-71.099480000000000,1,200.000000000000000,259,75,604,107,Hernandez Bldg,61 School Street,Roxbury,02119,4053,4053,Hernandez K-8,Hernandez K-8,K-8, , ,764862.999988000025041,2939680.000000000000000,,,,,,,,,,,,0.013348474771319,0.000013713401470
605,0,605,391,42.307580000000002,-71.058419999999998,1,200.000000000000000,261,,605,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347574946704,0.000013711892041
606,0,606,405,42.347000000000001,-71.079669999999993,1,200.000000000000000,266,,606,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352624345941,0.000013720360383
607,0,607,407,42.335799999999999,-71.065889999999996,1,200.000000000000000,268,,607,,,,,,,,,,,,,,,,,,,,,,,,,,0.013351188439074,0.000013717952299
608,1,608,408,42.308390000000003,-71.083209999999994,1,200.000000000000000,269,125,608,,,515 Blue Hill Avenue,,,,,,,,,,,,00350778,Mother Caroline Academy,Dorchester,BOSTON,MA,02121,Frances Butler,617-427-1177,617-427-7788,"5,6,7,8",PRI,0.013347678612586,0.000013712066000
609,0,609,414,42.308100000000003,-71.058319999999995,1,200.000000000000000,271,,609,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347641583741,0.000013712003982
610,0,610,415,42.355530000000002,-71.132760000000005,1,200.000000000000000,272,,610,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353718825058,0.000013722195889
611,0,611,420,42.267499999999998,-71.094189999999998,1,200.000000000000000,275,,611,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342451829534,0.000013703299135
612,0,612,421,42.356749999999998,-71.057320000000004,1,200.000000000000000,276,,612,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353875187235,0.000013722458053
613,0,613,423,42.353670000000001,-71.053629999999998,1,200.000000000000000,278,,613,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353480162408,0.000013721795808
614,0,614,424,42.353020000000001,-71.056079999999994,1,200.000000000000000,279,,614,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353396656629,0.000013721655760
615,0,615,429,42.355499999999999,-71.056529999999995,1,200.000000000000000,281,,615,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353714811721,0.000013722189327
616,0,616,432,42.352370000000001,-71.052279999999996,1,200.000000000000000,282,,616,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353312924811,0.000013721514973
617,0,617,439,42.357419999999998,-71.058340000000001,1,200.000000000000000,286,,617,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353961175970,0.000013722602551
618,0,618,446,42.317340000000002,-71.098290000000006,1,200.000000000000000,291,,618,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348824160899,0.000013713987285
619,2,619,447,42.273899999999998,-71.067620000000005,1,200.000000000000000,292,103,619,,,2200 Dorchester Avenue,,,,,,,,,,,,8081,Pope John Paul II Academy (Lower MIlls),Dorchester,BOSTON,MA,02124,George Milot,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.013343269045855,0.000013704669677
620,0,620,448,42.345379999999999,-71.081760000000003,1,200.000000000000000,293,,620,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352416878989,0.000013720012683
621,0,621,452,42.352209999999999,-71.124080000000006,1,200.000000000000000,296,,621,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353292671949,0.000013721481251
622,0,622,461,42.345950000000002,-71.061269999999993,1,200.000000000000000,303,,622,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352490149933,0.000013720135423
623,0,623,465,42.357709999999997,-71.063239999999993,1,200.000000000000000,307,,623,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353998360651,0.000013722664641
624,2,624,466,42.357779999999998,-71.070279999999997,1,200.000000000000000,308,100,624,,,15 Brimmer Street,,,,,,,,,,,,00350702,The Advent School,Boston,BOSTON,MA,02108,Nicole A. DuFauchard,617-742-0520,--,"K,1,2,3,4,5,6",PRI,0.013354007497789,0.000013722680037
625,0,625,471,42.268689999999999,-71.093750000000000,1,200.000000000000000,311,,625,,,,,,,,,,,,,,,,,,,,,,,,,,0.013342603724955,0.000013703553826
626,0,626,472,42.347290000000001,-71.087739999999997,1,200.000000000000000,312,,626,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352661846451,0.000013720423446
627,0,627,473,42.350459999999998,-71.060879999999997,1,200.000000000000000,313,,627,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353068530683,0.000013721105468
628,0,628,476,42.357340000000001,-71.128100000000003,1,200.000000000000000,316,,628,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353950896399,0.000013722585069
629,0,629,485,42.261270000000003,-71.157039999999995,1,200.000000000000000,322,,629,,,,,,,,,,,,,,,,,,,,,,,,,,0.013341656627708,0.000013701965291
630,0,630,486,42.309379999999997,-71.082700000000003,1,200.000000000000000,323,,630,,,,,,,,,,,,,,,,,,,,,,,,,,0.013347805218539,0.000013712278447
631,0,631,490,42.252580000000002,-71.118279999999999,1,200.000000000000000,325,,631,,,,,,,,,,,,,,,,,,,,,,,,,,0.013340547821781,0.000013700105225
632,0,632,497,42.287219999999998,-71.090459999999993,1,200.000000000000000,329,,632,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344970949786,0.000013707524341
633,0,633,498,42.355190000000000,-71.051969999999997,1,200.000000000000000,330,,633,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353674732953,0.000013722121973
634,0,634,502,42.294919999999998,-71.087919999999997,1,200.000000000000000,333,,634,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345955322522,0.000013709175670
635,0,635,503,42.332310000000000,-71.071240000000003,1,200.000000000000000,334,,635,,,,,,,,,,,,,,,,,,,,,,,,,,0.013350741529360,0.000013717202835
636,0,636,505,42.277220000000000,-71.093480000000000,1,200.000000000000000,335,,636,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343693586659,0.000013705382034
637,1,637,509,42.366399999999999,-71.051400000000001,1,200.000000000000000,337,14,637,17,Eliot Bldg,16 Charter Street,Boston,02113,4381,4381,Eliot K-8,Eliot K-8,K-8, , ,776866.999998999992386,2958750.000020000152290,,,,,,,,,,,,0.013355113745566,0.000013724534978
638,2,638,512,42.350310000000000,-71.079880000000003,1,200.000000000000000,339,17,638,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350760,The Kingsley Montessori School,Boston,BOSTON,MA,02116,Carole Forbes,617-226-4900,--,"PK,K,1,2,3,4,5,6",PRI,0.013353048807516,0.000013721072181
639,1,639,519,42.327959999999997,-71.083060000000003,1,200.000000000000000,342,32,639,44,Wheatley Bldg,20 Kearsage Avenue,Roxbury,02119,1410,1410,Boston Day and Evening Academy,BDEA,Special, , ,769277.865975999971852,2944471.839110000059009,,,,,,,,,,,,0.013350184063176,0.000013716268194
640,0,640,522,42.312959999999997,-71.057209999999998,1,200.000000000000000,344,,640,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348262984810,0.000013713045816
641,0,641,524,42.358669999999996,-71.052180000000007,1,200.000000000000000,346,,641,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354121340236,0.000013722870829
642,0,642,525,42.354089999999999,-71.058620000000005,1,200.000000000000000,347,,642,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353534070877,0.000013721886276
643,2,643,527,42.301540000000003,-71.059799999999996,1,200.000000000000000,349,64,643,65,Cleveland Bldg,11 Charles Street,Dorchester,02122,1103,1103,Comm Acad Sci Health,CASH,HS,Shared, ,774729.490702999988571,2935060.643110000062734,5470,Helen Davis Leadership Academy Charter Public School,Boston,BOSTON,MA,02122,Karmala Sherwood,617-474-7950,617-474-7957,"6,7,8",CHA,0.013346802306661,0.000013710596484
644,1,644,534,42.342199999999998,-71.084069999999997,1,200.000000000000000,353,33,644,45,Carter Center Bldg,396 Northampton Street,Roxbury,02118,4261,4261,Carter Center,Carter Center,Special, , ,768677.999992000055499,2949400.000010000076145,,,,,,,,,,,,0.013352009006476,0.000013719328467
645,0,645,537,42.353859999999997,-71.062190000000001,1,200.000000000000000,355,,645,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353503853553,0.000013721835182
646,0,646,549,42.351540000000000,-71.062809999999999,1,200.000000000000000,362,,646,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353206939925,0.000013721337615
647,0,647,553,42.347980000000000,-71.045379999999994,1,200.000000000000000,363,,647,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352750455689,0.000013720572036
648,0,648,557,42.350459999999998,-71.128020000000006,1,200.000000000000000,364,,648,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353068508147,0.000013721105461
649,1,649,566,42.282879999999999,-71.157309999999995,1,200.000000000000000,371,96,649,132,"Shaw, R.G.  Bldg",20 Mt. Vernon Street,West Roxbury,02132,4331,4331,Lyndon K-8,Lyndon K-8,K-8, , ,748612.367525000008754,2928334.208819999825209,,,,,,,,,,,,0.013344416407264,0.000013706594268
650,0,650,567,42.347799999999999,-71.078630000000004,1,200.000000000000000,372,,650,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352727229769,0.000013720533234
651,0,651,570,42.280799999999999,-71.084450000000004,1,200.000000000000000,375,,651,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344150080983,0.000013706147260
652,0,652,574,42.360930000000003,-71.052800000000005,1,200.000000000000000,377,,652,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354411485274,0.000013723357486
653,1,653,580,42.376539999999999,-71.065809999999999,1,200.000000000000000,381,13,653,16,Warren-Prescott Bldg,50 School Street,Charlestown,02129,4283,4283,Warren/Prescott K-8,Warren/Prescott K-8,K-8, , ,773855.716508000041358,2963069.664849999826401,,,,,,,,,,,,0.013356415987622,0.000013726718887
654,0,654,582,42.351120000000002,-71.115780000000001,1,200.000000000000000,382,,654,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353153220045,0.000013721247593
655,0,655,591,42.356070000000003,-71.054890000000000,1,200.000000000000000,388,,655,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353787915332,0.000013722311685
656,0,656,593,42.358860000000000,-71.147509999999997,1,200.000000000000000,389,,656,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354145963872,0.000013722912187
657,0,657,598,42.354050000000001,-71.052869999999999,1,200.000000000000000,393,,657,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353528893269,0.000013721877550
658,0,658,601,42.353230000000003,-71.056870000000004,1,200.000000000000000,396,,658,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353423322808,0.000013721700302
659,0,659,603,42.283360000000002,-71.049289999999999,1,200.000000000000000,397,,659,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344477739038,0.000013706697345
660,0,660,604,42.352049999999998,-71.073459999999997,1,200.000000000000000,398,,660,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353272298920,0.000013721447382
661,0,661,606,42.350850000000001,-71.113799999999998,1,200.000000000000000,399,,661,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353118460088,0.000013721189275
662,0,662,607,42.310929999999999,-71.114590000000007,1,200.000000000000000,400,,662,,,,,,,,,,,,,,,,,,,,,,,,,,0.013348003773431,0.000013712611475
663,1,663,618,42.322730000000000,-71.104879999999994,1,200.000000000000000,406,78,663,110,"Kennedy, J  Bldg",7 Bolster Street,Jamaica Plain,02130,4270,4270,Kennedy John F Elemen,JF Kennedy,ES, , ,762761.999986000009812,2942530.000000000000000,,,,,,,,,,,,0.013349514402658,0.000013715145024
664,0,664,621,42.356679999999997,-71.050770000000000,1,200.000000000000000,408,,664,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353866543214,0.000013722443739
665,0,665,624,42.348909999999997,-71.088530000000006,1,200.000000000000000,411,,665,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352869588899,0.000013720771849
666,0,666,625,42.298169999999999,-71.086920000000006,1,200.000000000000000,412,,666,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346371372543,0.000013709873583
667,0,667,630,42.357810000000001,-71.051929999999999,1,200.000000000000000,417,,667,,,,,,,,,,,,,,,,,,,,,,,,,,0.013354011129426,0.000013722686117
668,0,668,637,42.299370000000003,-71.073639999999997,1,200.000000000000000,422,,668,,,,,,,,,,,,,,,,,,,,,,,,,,0.013346524434474,0.000013710130085
669,0,669,640,42.353110000000001,-71.048429999999996,1,200.000000000000000,423,,669,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353407982460,0.000013721674665
670,0,670,643,42.349860000000000,-71.074809999999999,1,200.000000000000000,424,,670,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352991400497,0.000013720976119
671,0,671,653,42.352480000000000,-71.061419999999998,1,200.000000000000000,430,,671,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353327704284,0.000013721540147
672,0,672,655,42.353230000000003,-71.059439999999995,1,200.000000000000000,432,,672,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353423575600,0.000013721700714
673,0,673,659,42.353420000000000,-71.057760000000002,1,200.000000000000000,435,,673,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353448388160,0.000013721742585
674,0,674,663,42.283929999999998,-71.046750000000003,1,200.000000000000000,438,,674,,,,,,,,,,,,,,,,,,,,,,,,,,0.013344550838760,0.000013706820154
675,1,675,664,42.340170000000001,-71.068640000000002,1,200.000000000000000,439,99,675,,,74 Union Park,,,,,,,,,,,,8027,Cathedral High,Boston,BOSTON,MA,02118,Christol Murch,617-542-2325,617-542-1745,"9,10,11,12",PRI,0.013351748924116,0.000013718892448
676,0,676,672,42.278640000000003,-71.119180000000000,1,200.000000000000000,442,,676,,,,,,,,,,,,,,,,,,,,,,,,,,0.013343874451407,0.000013705685198
677,0,677,678,42.290849999999999,-71.089359999999999,1,200.000000000000000,447,,677,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345435005137,0.000013708302808
678,0,678,679,42.348160000000000,-71.076520000000002,1,200.000000000000000,448,,678,,,,,,,,,,,,,,,,,,,,,,,,,,0.013352773220416,0.000013720610189
679,0,679,682,42.352539999999998,-71.140270000000001,1,200.000000000000000,451,,679,,,,,,,,,,,,,,,,,,,,,,,,,,0.013353335157587,0.000013721552528
680,0,680,689,42.290070000000000,-71.045550000000006,1,200.000000000000000,455,,680,,,,,,,,,,,,,,,,,,,,,,,,,,0.013345335470462,0.000013708136117
