OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,ASSET_NAME,OBJECTID_1,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
1601,1685,39.937600000000003,-75.164619999999999,1,1,Ridgway Park,264,1.015508800000000,0.598414636806913,0.778795936447145,1.928446418880178
1602,1686,39.976370000000003,-75.119759999999999,1,0,Webb Street Play Lot,61,0.099889910000000,0.099890263057894,0.130071549186623,0.321902171444664
1603,1688,39.953249999999997,-75.181860000000000,1,0,Schuylkill Banks,2,17.745484919999999,1.656933237891647,2.156900996864455,5.339693829943682
1604,1698,39.952300000000001,-75.175409999999999,1,0,June 5th Memorial Park,977,0.112079440000000,0.096004388445868,0.124969680410666,0.309383211194435
1605,1700,39.958520000000000,-75.170469999999995,0,0,Aviator Park,1008,1.903299470000000,1.903299872277900,2.477693785000187,6.133393721775763
1606,1700,39.958520000000000,-75.170469999999995,0,0,Barnes Foundation Museum,203,5.387681140000000,0.304757102054665,0.396744129068261,0.982118115285372
1607,1700,39.958520000000000,-75.170469999999995,0,0,Basilica Green,1026,0.276190390000000,0.099567417822058,0.129614241365002,0.320852874981391
1608,1700,39.958520000000000,-75.170469999999995,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,9.830934347591642,12.798397913262093,31.681725112768056
1609,1700,39.958520000000000,-75.170469999999995,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.203580728935655,0.265037899815662,0.656086640166428
1610,1700,39.958520000000000,-75.170469999999995,0,0,East Triangle,1012,0.184851950000000,0.184851955523878,0.240636196944554,0.595681576354123
1611,1700,39.958520000000000,-75.170469999999995,0,0,Galusha Pennypacker Park,1151,1.154618500000000,1.154617367415730,1.503083478486750,3.720799893056523
1612,1700,39.958520000000000,-75.170469999999995,0,0,Logan Square,1024,9.209228050000000,9.190801690963401,11.964507293354409,29.617475073577232
1613,1700,39.958520000000000,-75.170469999999995,0,0,Logan Square Maintenance Building,524,0.003092430000000,0.003092408832905,0.004025643857501,0.009965258383090
1614,1700,39.958520000000000,-75.170469999999995,0,0,Shakespeare Park,1152,1.183946240000000,1.183945805989720,1.541268775585682,3.815325480886866
1615,1700,39.958520000000000,-75.170469999999995,0,0,Sister Cities Park,1010,1.729054770000000,1.729053918847470,2.250859695356143,5.571878497525646
1616,1700,39.958520000000000,-75.170469999999995,0,0,Sister Cities Park Building,1339,0.066865360000000,0.066865127577752,0.087044215796503,0.215473134700996
1617,1700,39.958520000000000,-75.170469999999995,0,0,Vine Street Park,1372,11.868121490000000,0.185410453070560,0.241363085068660,0.597480947641977
1618,1700,39.958520000000000,-75.170469999999995,0,0,West Triangle,1013,0.152973430000000,0.152973189783328,0.199140268606017,0.492960704270721
1619,1700,39.958520000000000,-75.170469999999995,0,0,Winter Street,1009,1.607994450000000,0.033355620728872,0.043422640534645,0.107490341401529
1620,1702,39.941160000000004,-75.160619999999994,0,0,Frank Palumbo Recreation Center,277,3.221027890000000,1.214882418501792,1.581133675881994,3.914986410808046
1621,1702,39.941160000000004,-75.160619999999994,0,0,Frank Palumbo Recreation Center Building,500,0.305145690000000,0.305145548530457,0.397137451940646,0.983337304926648
1622,1702,39.941160000000004,-75.160619999999994,0,0,Hawthorne Park,273,0.874580500000000,0.497891592844599,0.647985198220034,1.604452099232581
1623,1710,39.947180000000003,-75.178160000000005,0,0,Fitler Square,358,0.720029610000000,0.720029604986772,0.937183661511568,2.320324602954210
1624,1710,39.947180000000003,-75.178160000000005,0,0,Fitler Square Building,1340,0.002619720000000,0.002619747932130,0.003409846750939,0.008442263382768
1625,1711,39.955550000000002,-75.164659999999998,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,2.757695279999307,3.590104487433803,8.887483723909231
1626,1711,39.955550000000002,-75.164659999999998,1,0,Cafe Cret,1166,0.038481390000000,0.038481492254024,0.050092905402841,0.124007499784303
1627,1711,39.955550000000002,-75.164659999999998,1,0,Cret Park,1011,1.121917470000000,0.861304271631193,1.121196257743585,2.775577570759433
1628,1711,39.955550000000002,-75.164659999999998,1,0,John F. Kennedy Plaza,307,2.439869380000000,1.876906261309820,2.443201311735134,6.048267388395909
1629,1711,39.955550000000002,-75.164659999999998,1,0,Levy Park,1001,0.572631830000000,0.019815430733922,0.025794436865519,0.063855422206267
1630,1711,39.955550000000002,-75.164659999999998,1,0,Welcome Center,518,0.093270240000000,0.027199680655788,0.035406230299342,0.087649898940772
1631,1717,39.924079999999996,-75.177949999999996,0,0,18th & Jackson War Memorial,425,0.083383810000000,0.083383456491306,0.108491806984343,0.268698517258244
1632,1722,39.963270000000001,-75.177120000000002,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,20.121008496160293,26.194526791146021,64.838663832321089
1633,1722,39.963270000000001,-75.177120000000002,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,3.137182262728817,4.084238241014414,10.109613830082788
1634,1722,39.963270000000001,-75.177120000000002,0,0,Binswanger Triangle,1015,0.230761670000000,0.230761815999262,0.300424652675802,0.743633707037314
1635,1722,39.963270000000001,-75.177120000000002,0,0,Eakins Oval,979,7.817977990000000,6.353527628196693,8.271659147306677,20.474633157680984
1636,1722,39.963270000000001,-75.177120000000002,0,0,Park Towne,980,3.687199170000000,2.490039071388495,3.241688648033815,8.024071676299986
1637,1722,39.963270000000001,-75.177120000000002,0,0,River Field,1000,6.861626730000000,1.900735401744850,2.474495440884605,6.125057319239651
1638,1722,39.963270000000001,-75.177120000000002,0,0,River Field Clubhouse,437,0.093892230000000,0.063160283519264,0.082226935812099,0.203534299038555
1639,1722,39.963270000000001,-75.177120000000002,0,0,Von Colln Community Center Building,440,0.037091370000000,0.037091377783480,0.048289358947116,0.119529455004647
1640,1722,39.963270000000001,-75.177120000000002,0,0,Von Colln Field,180,6.528407340000000,6.006491449115035,7.819761150975471,19.356061232170106
1641,1727,39.971679999999999,-75.161130000000000,1,0,Stiles Street Play Lot,884,0.019246140000000,0.019246125451586,0.025059833344345,0.062022475599298
1642,1728,39.982970000000002,-75.101439999999997,1,0,Rev. M. Monkiewicz Recreation Center,229,9.556990930000000,3.983164389012859,5.187102987341304,12.835865692399231
1643,1728,39.982970000000002,-75.101439999999997,1,0,Rev. M. Monkiewicz Recreation Center Building,616,0.104188690000000,0.104188929943210,0.135682181278031,0.335755480465068
1644,1731,39.941609999999997,-75.172520000000006,0,0,Marian Anderson Recreation Center,177,3.360903470000000,3.360904447672947,4.374162375922097,10.830630968390514
1645,1731,39.941609999999997,-75.172520000000006,0,0,Marian Anderson Recreation Center Building,502,0.401486620000000,0.401486570161643,0.522526713937178,1.293800623619128
1646,1731,39.941609999999997,-75.172520000000006,0,0,Ryan Howard Training Center,1129,0.173793620000000,0.173793450237384,0.226190163002351,0.560057440401291
1647,1737,39.964160000000000,-75.176209999999998,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,12.102533162534742,15.755677913820607,38.999140178156708
1648,1737,39.964160000000000,-75.176209999999998,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,3.075398392658681,4.003802989350452,9.910387536573944
1649,1737,39.964160000000000,-75.176209999999998,1,0,Binswanger Triangle,1015,0.230761670000000,0.230761815999262,0.300424652675802,0.743624184675692
1650,1737,39.964160000000000,-75.176209999999998,1,0,Eakins Oval,979,7.817977990000000,3.420962819461895,4.453752317471151,11.024121710147911
1651,1737,39.964160000000000,-75.176209999999998,1,0,Von Colln Community Center Building,440,0.037091370000000,0.037091377783480,0.048289358947116,0.119527924408758
1652,1737,39.964160000000000,-75.176209999999998,1,0,Von Colln Field,180,6.528407340000000,5.375371149206676,6.998115096098874,17.322039274250045
1653,1739,39.948639999999997,-75.146019999999993,1,0,Commerce Street Walk,1310,0.372665540000000,0.002901014729281,0.003776127949929,0.009348924078059
1654,1740,40.035510000000002,-75.070620000000005,1,0,Max Myers Playground,138,12.370387300000001,0.096754463135988,0.126102660875974,0.311813960440781
1655,1749,39.953440000000001,-75.163910000000001,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,1.709624105300438,2.225673451588041,5.509933836047409
1656,1749,39.953440000000001,-75.163910000000001,1,0,John F. Kennedy Plaza,307,2.439869380000000,1.710328447539502,2.226364093223435,5.511643606055552
1657,1749,39.953440000000001,-75.163910000000001,1,0,Welcome Center,518,0.093270240000000,0.026962721227303,0.035097776674363,0.086888949108920
1658,1750,39.955779999999997,-75.159040000000005,1,0,Vine Street Park,1372,11.868121490000000,0.291732838107527,0.379771132939695,0.940139484368306
1659,1752,39.997010000000003,-75.117379999999997,0,0,McPherson Square,183,6.391130050000000,0.222531830181050,0.289846213385764,0.717100569452690
1660,1756,39.942120000000003,-75.160409999999999,0,0,Frank Palumbo Recreation Center,277,3.221027890000000,1.247256540188365,1.623267641479149,4.019257119231348
1661,1756,39.942120000000003,-75.160409999999999,0,0,Frank Palumbo Recreation Center Building,500,0.305145690000000,0.305145548530457,0.397137451940646,0.983323692432726
1662,1756,39.942120000000003,-75.160409999999999,0,0,Seger Dog Park,1043,0.168994460000000,0.168994592720609,0.219948567519723,0.544598945533616
1663,1756,39.942120000000003,-75.160409999999999,0,0,Seger Park Playground,318,1.911304920000000,1.091512895790285,1.420619218250328,3.517493825889737
1664,1759,39.955010000000001,-75.167990000000003,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,3.197325274638757,4.162436618548009,10.304401287355237
1665,1759,39.955010000000001,-75.167990000000003,1,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.278481796874508,0.362550183243718,0.897518188817644
1666,1759,39.955010000000001,-75.167990000000003,1,0,Cafe Cret,1166,0.038481390000000,0.038481492254024,0.050092905402841,0.124008470572330
1667,1759,39.955010000000001,-75.167990000000003,1,0,Cret Park,1011,1.121917470000000,1.121917659994981,1.460447745720035,3.615439947854910
1668,1759,39.955010000000001,-75.167990000000003,1,0,John F. Kennedy Plaza,307,2.439869380000000,0.875681549204650,1.139889803652744,2.821876472031371
1669,1759,39.955010000000001,-75.167990000000003,1,0,Levy Park,1001,0.572631830000000,0.572631215620534,0.745414012790704,1.845324221583598
1670,1759,39.955010000000001,-75.167990000000003,1,0,Torun Triangle,1014,0.624215370000000,0.347714207176924,0.452641835758853,1.120546339209217
1671,1759,39.955010000000001,-75.167990000000003,1,0,Welcome Center,518,0.093270240000000,0.093270230006531,0.121411250575882,0.300561993222599
1672,1762,39.989359999999998,-75.155540000000002,0,0,Winchester Playground,364,0.612977790000000,0.359797162072673,0.468592293907366,1.159459148641569
1673,1762,39.989359999999998,-75.155540000000002,0,0,Winchester Playground Building,1055,0.085054380000000,0.001292284458123,0.001683044199415,0.004164432535387
1674,1765,39.955500000000001,-75.213650000000001,0,0,45th & Sansom Tot Lot,58,0.130736940000000,0.130736657167452,0.170186885629693,0.421306501311910
1675,1767,39.986289999999997,-75.156210000000002,0,0,Duckrey School Playground,360,1.017285950000000,0.601516779763014,0.783373830377239,1.938423123948444
1676,1769,39.924939999999999,-75.172569999999993,0,1,Thomas I. Guerin Recreation Center,311,2.046829790000000,0.543073595693668,0.706602559932313,1.750000435885955
1677,1769,39.924939999999999,-75.172569999999993,0,1,Thomas I. Guerin Recreation Center Building 1,470,0.351466480000000,0.001174770984000,0.001528517404899,0.003785587933744
1678,1769,39.924939999999999,-75.172569999999993,0,1,Thomas I. Guerin Recreation Center Building 2,471,0.123269590000000,0.120039954938588,0.156187157498906,0.386819421838858
1679,1770,39.964770000000001,-75.176689999999994,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,10.932441740770171,14.232394868572090,35.228337060648165
1680,1770,39.964770000000001,-75.176689999999994,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,4.114307525066053,5.356339135537404,13.258128531448191
1681,1770,39.964770000000001,-75.176689999999994,0,0,Binswanger Triangle,1015,0.230761670000000,0.007677891282372,0.009995708396559,0.024741597447631
1682,1770,39.964770000000001,-75.176689999999994,0,0,Eakins Oval,979,7.817977990000000,3.917594521530698,5.100317249844926,12.624417524455717
1683,1770,39.964770000000001,-75.176689999999994,0,0,Von Colln Community Center Building,440,0.037091370000000,0.037091377783480,0.048289358947116,0.119526884206121
1684,1770,39.964770000000001,-75.176689999999994,0,0,Von Colln Field,180,6.528407340000000,2.892965399309658,3.766308273687954,9.322449142608615
1685,1771,39.956989999999998,-75.157169999999994,1,0,Vine Street Park,1372,11.868121490000000,0.950935877396145,1.237906564973765,3.064436457939053
1686,1775,39.940150000000003,-75.160839999999993,0,0,Frank Palumbo Recreation Center,277,3.221027890000000,0.058440466788400,0.076058545803432,0.188328481468148
1687,1775,39.940150000000003,-75.160839999999993,0,0,Frank Palumbo Recreation Center Building,500,0.305145690000000,0.012371364388596,0.016100946430244,0.039867535717085
1688,1775,39.940150000000003,-75.160839999999993,0,0,Hawthorne Park,273,0.874580500000000,0.711719739795878,0.926273637266832,2.293545132736007
1689,1776,39.957400000000000,-75.157070000000004,1,0,Vine Street Park,1372,11.868121490000000,0.950520745007638,1.237366155129861,3.063080456283561
1690,1778,39.948880000000003,-75.160570000000007,1,0,Sartain Garden,1326,0.084075770000000,0.084075902166412,0.109432273539620,0.270931116576188
1691,1786,40.021870000000000,-75.139719999999997,0,0,Hunting Park,27,76.467221179999996,0.428594704269978,0.558422549232800,1.381082751010616
1692,1788,39.944000000000003,-75.159999999999997,0,0,Louis I. Kahn Park,385,0.388319530000000,0.388319880342414,0.505415317309755,1.251388926395737
1693,1788,39.944000000000003,-75.159999999999997,0,0,Seger Dog Park,1043,0.168994460000000,0.168994592720609,0.219948567519723,0.544584210933399
1694,1788,39.944000000000003,-75.159999999999997,0,0,Seger Park Playground,318,1.911304920000000,1.911306439071046,2.487591919236117,6.159182111245267
1695,1788,39.944000000000003,-75.159999999999997,0,0,Seger Park Playground Building,504,0.033067010000000,0.033067033352905,0.043037319529221,0.106558751260826
1696,1788,39.944000000000003,-75.159999999999997,0,0,Waverly Street Community Garden,1313,0.092752970000000,0.092752952683868,0.120721182242523,0.298901013613541
1697,1796,39.980200000000004,-75.269260000000003,0,0,Morris Park,85,127.748619070000004,1.267896999873211,1.651042881588557,4.085789607657685
1698,1797,39.984710000000000,-75.156559999999999,0,0,Duckrey School Playground,360,1.017285950000000,0.013633464240135,0.017755280421792,0.043935639646217
1699,1798,39.937330000000003,-75.151759999999996,0,0,Weccacoe Playground,269,0.903741930000000,0.903742407436736,1.176137054699234,2.912349791858860
1700,1798,39.937330000000003,-75.151759999999996,0,0,Weccacoe Playground Building,496,0.062378930000000,0.062378962087900,0.081180231716251,0.201018435731825
1701,1808,39.975369999999998,-75.154769999999999,0,0,Yorktown & Guilford Place,1364,0.125702720000000,0.125703549181807,0.163679212087024,0.405080555138234
1702,1808,39.975369999999998,-75.154769999999999,0,0,Yorktown & N Dondill Place,1361,0.100268630000000,0.100268808809620,0.130563888755180,0.323125287955537
1703,1808,39.975369999999998,-75.154769999999999,0,0,Yorktown & Queens Place,1362,0.129907820000000,0.129907972758242,0.169157559419270,0.418638611474712
1704,1808,39.975369999999998,-75.154769999999999,0,0,Yorktown & S Dondill Place,1363,0.099037390000000,0.099036816844178,0.128957114015163,0.319148770746240
1705,1808,39.975369999999998,-75.154769999999999,0,0,Yorktown Commons,1367,0.776314960000000,0.455024459394005,0.592488729545665,1.466317319207891
1706,1809,39.988669999999999,-75.187070000000006,0,0,East Fairmount Park,24,659.240958959999944,15.644660585667186,20.373862163938558,50.412471606826351
1707,1809,39.988669999999999,-75.187070000000006,0,0,Joseph E. Mander Playground,57,22.259878960000002,7.124784563195052,9.279389047233682,22.960641095351928
1708,1809,39.988669999999999,-75.187070000000006,0,0,Joseph E. Mander Playground Building,630,0.156502690000000,0.156502388178654,0.203826827821515,0.504342970791712
1709,1809,39.988669999999999,-75.187070000000006,0,0,Joseph E. Mander Playground Pool Building,631,0.034960770000000,0.034960896170982,0.045532773218281,0.112664924233636
1710,1810,39.974939999999997,-75.187889999999996,0,1,East Fairmount Park,24,659.240958959999944,21.262286855082213,27.689632466199868,68.527946061277973
1711,1810,39.974939999999997,-75.187889999999996,0,1,Hatfield House,1063,0.717367090000000,0.717367446296165,0.934108270361314,2.311786595392788
1712,1810,39.974939999999997,-75.187889999999996,0,1,Hatfield House Building,571,0.044254010000000,0.044254052850499,0.057624634482494,0.142612865968429
1713,1810,39.974939999999997,-75.187889999999996,0,1,Sedgley Porter's House,568,0.041899860000000,0.041899916307516,0.054558068207141,0.135023545721320
1714,1811,39.916339999999998,-75.167619999999999,0,0,Marconi Plaza,122,18.846212479999998,1.026246356016587,1.335122592440504,3.307027290513392
1715,1811,39.916339999999998,-75.167619999999999,0,0,Mollbore Terrace Park,376,1.429625270000000,0.833810228757979,1.084764594233684,2.686903912213843
1716,1811,39.916339999999998,-75.167619999999999,0,0,Mollbore Terrace Park (11th St),1348,0.470170590000000,0.352027043295323,0.457978405177282,1.134388027708072
1717,1811,39.916339999999998,-75.167619999999999,0,0,Mollbore Terrace Park (12th St),1349,0.481781020000000,0.481779806327633,0.626786189056401,1.552515884505770
1718,1815,39.953780000000002,-75.142910000000001,0,0,Betsy Ross House,407,0.236189100000000,0.000655255740764,0.000852934187211,0.002111535363440
1719,1817,39.946330000000003,-75.244029999999995,0,0,60th & Baltimore Park,16,0.265719220000000,0.254569701697869,0.331331304467793,0.820336147086020
1720,1817,39.946330000000003,-75.244029999999995,0,0,61st & Cobbs Creek,333,6.689912150000000,0.212922992426841,0.277130614384838,0.686141808451238
1721,1817,39.946330000000003,-75.244029999999995,0,0,Cobbs Creek Park,1165,729.252538899999990,0.315533430618167,0.410769299554701,1.017014993736223
1722,1819,39.949620000000003,-75.153919999999999,1,0,Atwater Kent Museum,378,0.444489940000000,0.255125422235678,0.332081374683076,0.822154331628774
1723,1819,39.949620000000003,-75.153919999999999,1,0,Atwater Kent Museum Building,516,0.148192610000000,0.137071850227979,0.178418322392528,0.441721239973029
1724,1819,39.949620000000003,-75.153919999999999,1,0,Washington Square,117,7.188231450000000,0.000074123491402,0.000096477648615,0.000238855662379
1725,1822,39.933039999999998,-75.188119999999998,0,1,Vare Recreation Center,237,4.107693920000000,1.324127097996127,1.723059047384335,4.266900659157922
1726,1822,39.933039999999998,-75.188119999999998,0,1,Vare Recreation Center Building,478,0.297065620000000,0.113314558114840,0.147453737129429,0.365147351803157
1727,1822,39.933039999999998,-75.188119999999998,0,1,Vare Recreation Center Garden,1355,0.023681460000000,0.023681495551578,0.030816402770942,0.076312259580318
1728,1823,39.938899999999997,-75.148160000000004,0,0,Edward Shippen Plaza/Bainbridge Green,391,0.348398460000000,0.104181427289844,0.135587728805668,0.335734643103166
1729,1823,39.938899999999997,-75.148160000000004,0,0,Mario Lanza Park,372,0.506920240000000,0.410821707082652,0.534641627596938,1.323849271689031
1730,1832,39.950879999999998,-75.170500000000004,1,0,Guard Box (Rittenhouse Square),935,0.002745230000000,0.002745254583968,0.003573293944266,0.008846462727151
1731,1832,39.950879999999998,-75.170500000000004,1,0,Rittenhouse Square,112,7.313901870000000,3.447528283370520,4.487394903456133,11.109517541688808
1732,1837,39.946429999999999,-75.179509999999993,0,0,Fitler Square,358,0.720029610000000,0.720029604986772,0.937183661511568,2.320349787678179
1733,1837,39.946429999999999,-75.179509999999993,0,0,Fitler Square Building,1340,0.002619720000000,0.002619747932130,0.003409846750939,0.008442355014807
1734,1838,39.952790000000000,-75.166839999999993,1,0,Benjamin Franklin Parkway,1033,64.509472470000006,1.606888306102951,2.091926892860533,5.178876147824918
1735,1838,39.952790000000000,-75.166839999999993,1,0,John F. Kennedy Plaza,307,2.439869380000000,1.606035508264976,2.090604172074036,5.175601555794576
1736,1838,39.952790000000000,-75.166839999999993,1,0,Welcome Center,518,0.093270240000000,0.093270230006531,0.121411250575882,0.300571607846789
1737,1840,39.947789999999998,-75.231499999999997,0,0,Albert W. Christy Recreation Center,278,3.154905350000000,0.259439920724918,0.337689995083829,0.836061951409394
1738,1841,39.936360000000001,-75.158400000000000,1,0,Giuseppe Bardascino Park,408,0.233517450000000,0.025277054718536,0.032895670124446,0.081457375680066
1739,1846,39.959090000000003,-75.170339999999996,0,0,Aviator Park,1008,1.903299470000000,1.369829516458827,1.783228238952083,4.414246357293221
1740,1846,39.959090000000003,-75.170339999999996,0,0,Barnes Foundation Museum,203,5.387681140000000,1.004598763380811,1.307824030197921,3.237419268704637
1741,1846,39.959090000000003,-75.170339999999996,0,0,Benjamin Franklin Parkway,1033,64.509472470000006,9.248799869222072,12.040546377509731,29.805460022311031
1742,1846,39.959090000000003,-75.170339999999996,0,0,Benjamin Franklin Parkway Medians,133,13.931207640000000,0.276630850710208,0.360140471447210,0.891500442553516
1743,1846,39.959090000000003,-75.170339999999996,0,0,East Triangle,1012,0.184851950000000,0.149893046699950,0.195127460805515,0.483023240802191
1744,1846,39.959090000000003,-75.170339999999996,0,0,Galusha Pennypacker Park,1151,1.154618500000000,1.154617367415730,1.503083478486750,3.720769234518635
1745,1846,39.959090000000003,-75.170339999999996,0,0,Logan Square,1024,9.209228050000000,7.957102865789857,10.358488679537009,25.641653671646441
1746,1846,39.959090000000003,-75.170339999999996,0,0,Logan Square Maintenance Building,524,0.003092430000000,0.003092408832905,0.004025643857501,0.009965176271646
1747,1846,39.959090000000003,-75.170339999999996,0,0,Shakespeare Park,1152,1.183946240000000,1.183945805989721,1.541268775585681,3.815294043479811
1748,1846,39.959090000000003,-75.170339999999996,0,0,Sister Cities Park,1010,1.729054770000000,1.489230111692399,1.938660211217422,4.799006424676613
1749,1846,39.959090000000003,-75.170339999999996,0,0,Sister Cities Park Building,1339,0.066865360000000,0.066865127577752,0.087044215796503,0.215471359251777
1750,1846,39.959090000000003,-75.170339999999996,0,0,Vine Street Park,1372,11.868121490000000,0.191732840663550,0.249593424562319,0.617849606187266
1751,1846,39.959090000000003,-75.170339999999996,0,0,West Triangle,1013,0.152973430000000,0.152973189783328,0.199140268606017,0.492956642387561
1752,1846,39.959090000000003,-75.170339999999996,0,0,Winter Street,1009,1.607994450000000,0.020018958353023,0.026060856114991,0.064511674198893
1753,1848,39.972439999999999,-75.259839999999997,0,0,Cobbs Creek & Karakung Golf Course,81,301.242926160000025,19.044972774601014,24.797042858920733,61.371404373155059
1754,1848,39.972439999999999,-75.259839999999997,0,0,Cobbs Creek Park,1165,729.252538899999990,28.347053553092579,36.902902204787928,91.332782970864614
1755,1848,39.972439999999999,-75.259839999999997,0,0,Rose Playground,113,7.358543600000000,7.299464312837557,9.504463254469085,23.523057207201330
1756,1848,39.972439999999999,-75.259839999999997,0,0,Rose Playground Building,560,0.069766930000000,0.069767138010432,0.090842230394693,0.224829843116005
1757,1848,39.972439999999999,-75.259839999999997,0,0,Rose Playground Shelter,1065,0.005608690000000,0.005608764688445,0.007303052620497,0.018074679230137
1758,1848,39.972439999999999,-75.259839999999997,0,0,Wynne-Brook Community Ambulance Building,1064,0.082844080000000,0.082844061179160,0.107870609596711,0.266974204916409
1759,1849,39.955979999999997,-75.160610000000005,1,0,Vine Street Park,1372,11.868121490000000,0.175709636894334,0.228734784553765,0.566240956701722
1760,1850,39.992980000000003,-75.134540000000001,0,0,Gerald J. Maguire Playground,370,0.561096500000000,0.270852142029937,0.352766447217795,0.872820531757100
1761,1851,39.948360000000001,-75.172680000000000,0,0,Guard Box (Rittenhouse Square),935,0.002745230000000,0.002745254583968,0.003573293944266,0.008846784146646
1762,1851,39.948360000000001,-75.172680000000000,0,0,Rittenhouse Square,112,7.313901870000000,5.951050589310690,7.746046410553065,19.177711560515117
1763,1851,39.948360000000001,-75.172680000000000,0,0,Rittenhouse Square Maintenance Building,515,0.011128990000000,0.011129056108124,0.014485828623677,0.035864107744236
1764,1853,39.946840000000002,-75.182869999999994,1,0,James O'Connor Memorial Pool,389,0.373647960000000,0.373648033267815,0.486325693115985,1.204074660836123
1765,1853,39.946840000000002,-75.182869999999994,1,0,James O'Connor Memorial Pool Building 1,1057,0.015330860000000,0.015330846447841,0.019954002226089,0.049403329502831
1766,1853,39.946840000000002,-75.182869999999994,1,0,James O'Connor Memorial Pool Building 2,1058,0.008051640000000,0.008051622284107,0.010479665642122,0.025946192093752
1767,1853,39.946840000000002,-75.182869999999994,1,0,Schuylkill Banks,2,17.745484919999999,0.321725500465371,0.418803870186986,1.036900034463090
1768,1853,39.946840000000002,-75.182869999999994,1,0,Schuylkill River Park,3,7.289316870000000,3.748233562233644,4.878694020683903,12.078966691314047
1769,1853,39.946840000000002,-75.182869999999994,1,0,William H. ""Billy"" Markward Memorial Playground,1,3.357339620000000,3.101736194210718,4.037167232678118,9.995463606456624
1770,1853,39.946840000000002,-75.182869999999994,1,0,William H. Markward Memorial Playground Building,514,0.059794520000000,0.059794441718641,0.077828347884668,0.192692146249237
1771,1853,39.946840000000002,-75.182869999999994,1,0,William H. Markward Memorial Playground Pavilion,969,0.018715450000000,0.018715464569826,0.024360015454135,0.060312004405872
1772,1854,39.940759999999997,-75.157449999999997,0,0,Cianfrani Park,366,0.608773820000000,0.528213400526193,0.687447648176530,1.702173532459592
1773,1854,39.940759999999997,-75.157449999999997,0,0,Frank Palumbo Recreation Center,277,3.221027890000000,3.221026515229346,4.192071114518672,10.379892223428923
1774,1854,39.940759999999997,-75.157449999999997,0,0,Frank Palumbo Recreation Center Building,500,0.305145690000000,0.305145548530457,0.397137451940646,0.983343038898901
1775,1857,39.985520000000001,-75.258570000000006,0,0,Morris Park,85,127.748619070000004,4.327932405479652,5.635790597168522,13.945664291660767
1776,1859,39.938569999999999,-75.156319999999994,0,0,"Frank Palumbo, Sr. Park",412,0.201635110000000,0.201635554329363,0.262414700642501,0.649779530420461
1777,1862,39.967149999999997,-75.165350000000004,0,0,Francisville Recreation Center,172,3.681584430000000,1.057762444065426,1.377195287613623,3.408746721051076
1778,1862,39.967149999999997,-75.165350000000004,0,0,Francisville Recreation Center Building,543,0.114941040000000,0.002664482714879,0.003469140463480,0.008586597184954
1779,1862,39.967149999999997,-75.165350000000004,0,0,Spring Gardens,1314,1.963080680000000,0.262005815804289,0.341118323953980,0.844314512783021
1780,1864,39.958289999999998,-75.164079999999998,1,0,Vine Street Park,1372,11.868121490000000,2.778081605456810,3.616443063274186,8.952333873455672
1781,1868,39.969320000000003,-75.184740000000005,0,0,Bachelor's Barge Club,547,0.097837570000000,0.097837369231361,0.127384931650328,0.315285310149759
1782,1868,39.969320000000003,-75.184740000000005,0,0,Bachelor's Boat Cover 1,937,0.007963820000000,0.007963834086392,0.010368974752516,0.025663831494263
1783,1868,39.969320000000003,-75.184740000000005,0,0,Bachelor's Boat Cover 2,938,0.007252030000000,0.002153572010794,0.002803967232845,0.006939986285693
1784,1868,39.969320000000003,-75.184740000000005,0,0,Bachelor's Boat Cover 3,1157,0.008270740000000,0.008270601449813,0.010768365711403,0.026652347959375
1785,1868,39.969320000000003,-75.184740000000005,0,0,Boathouse Row,1267,5.645147360000000,2.680622452607778,3.490193952368287,8.638438381204029
1786,1868,39.969320000000003,-75.184740000000005,0,0,Crescent Boat Club,546,0.067679570000000,0.067679494515758,0.088119099348825,0.218100031207578
1787,1868,39.969320000000003,-75.184740000000005,0,0,East Fairmount Park,24,659.240958959999944,23.351676788306897,30.410621027961305,75.268102423343791
1788,1868,39.969320000000003,-75.184740000000005,0,0,Fairmount Boat Shed 1,1158,0.012329400000000,0.012329300668609,0.016052802009672,0.039731643254990
1789,1868,39.969320000000003,-75.184740000000005,0,0,Fairmount Boat Shed 2,1159,0.008893690000000,0.008893597137990,0.011579509334102,0.028659976847230
1790,1868,39.969320000000003,-75.184740000000005,0,0,Fairmount Boat Shed 3,1160,0.011426500000000,0.011426568690375,0.014877421460048,0.036822506229667
1791,1868,39.969320000000003,-75.184740000000005,0,0,Fairmount Rowing Association,544,0.109898720000000,0.109898564789242,0.143088357033932,0.354152225398996
