OBJECTID,Row_Labels,Average_of,Average__1,Comm,ACRES,SITE_NAME,OBJECTID_1,ACRES_1,AREA,PERCENTAGE
200,39,42.352260000000001,-71.075990000000004,0,0.332354360000000,Clarendon Street Playlot,7866,0.332354523768952,0.437120499275449,0.260873816558920
201,39,42.352260000000001,-71.075990000000004,0,0.998565380000000,Dartmouth Street Mall,8167,0.998565762141633,1.358517417058767,0.810764134917779
202,39,42.352260000000001,-71.075990000000004,0,1.854288210000000,Copley Square Park,7864,1.854288010244138,2.502416107736147,1.493443665363951
203,39,42.352260000000001,-71.075990000000004,0,10.869999999999999,Commonwealth Avenue Mall I,8527,5.180647977849620,6.991784548758016,4.172701858676331
204,39,42.352260000000001,-71.075990000000004,0,171.689999999999998,Charles River Reservation,8770,3.633278156465886,4.904036383929948,2.926732308688745
205,40,42.358190000000000,-71.154709999999994,1,5.891381320000000,McKinney Playground,7826,2.889696835400706,3.900039837371200,2.327330032798850
206,40,42.358190000000000,-71.154709999999994,1,6.981152380000000,Leo M. Birmingham Parkway,8306,6.162082276746987,8.317061616277650,4.963166555049522
207,40,42.358190000000000,-71.154709999999994,1,171.689999999999998,Charles River Reservation,8770,8.644884082755960,11.668477955987230,6.963108151819555
208,42,42.346310000000003,-71.048349999999999,0,0.130000000000000,Wormwood Park,8374,0.129999733620330,0.175957574775028,0.105021396657385
209,42,42.346310000000003,-71.048349999999999,0,0.450000000000000,Binford Street Park,8379,0.012100912911991,0.016508801540742,0.009853383107633
210,42,42.346310000000003,-71.048349999999999,0,2.160000000000000,Fort Point Channel Harborwalk,8745,0.009337666004408,0.008248104891380,0.004922933818433
211,45,42.321629999999999,-71.092020000000005,0,0.190000000000000,Malcolm X Park II,8470,0.151632238420621,0.203367386473352,0.121428058515557
212,45,42.321629999999999,-71.092020000000005,0,0.202444700000000,St. Joseph's Garden,8046,0.200262082193021,0.270148358967087,0.161302120804092
213,45,42.321629999999999,-71.092020000000005,0,0.380000000000000,Cedar-Juniper Natural Area,8433,0.379999532169359,0.520988334965738,0.311075453745046
214,45,42.321629999999999,-71.092020000000005,0,0.623139310000000,Cedar Square,8031,0.190915648489595,0.254435202434613,0.151919996541314
215,45,42.321629999999999,-71.092020000000005,0,0.710000000000000,Nancy Kafka Reserve,8551,0.689729444481941,0.936695088751263,0.559288625479910
216,45,42.321629999999999,-71.092020000000005,0,2.521897180000000,Horatio Harris Park,8024,1.990546680193281,2.684999524779559,1.603178784283071
217,45,42.321629999999999,-71.092020000000005,0,3.632532780000000,Highland Park,8030,0.089437472731554,0.120652504654385,0.072040063302583
218,45,42.321629999999999,-71.092020000000005,0,5.089803870000000,Marcella Playground,8029,3.830534163151393,5.167247334956219,3.085297119829164
219,45,42.321629999999999,-71.092020000000005,0,15.119999999999999,Malcolm X Park I,8023,14.738534245860487,19.880488219331010,11.870384571869788
220,47,42.296810000000001,-71.132919999999999,0,0.160000000000000,Allandale Woods ROW,8328,0.159999792134974,0.220938557252380,0.131970838312730
221,47,42.296810000000001,-71.132919999999999,0,0.190000000000000,Centre Street II,8528,0.189998959811649,0.457528534093015,0.273290569772648
222,47,42.296810000000001,-71.132919999999999,0,0.190000000000000,Duck Pond Outlet,8493,0.189999928830215,0.255471302121206,0.152597909233506
223,47,42.296810000000001,-71.132919999999999,0,0.260000000000000,Centre Street V,8531,0.260002721439372,0.354700769281195,0.211869573397902
224,47,42.296810000000001,-71.132919999999999,0,0.310000000000000,Recuperative Center Lawn,8492,0.310000297553729,0.418703162023764,0.250099430283448
225,47,42.296810000000001,-71.132919999999999,0,0.320000000000000,Centre Street IV,8532,0.232063866992326,0.308755867897026,0.184425802481365
226,47,42.296810000000001,-71.132919999999999,0,0.650000000000000,VFW Parkway II,8804,0.649999701060939,0.871767610764963,0.520723516244918
227,47,42.296810000000001,-71.132919999999999,0,1.454774980000000,Harvard Tract III,8294,0.816933176051319,1.117068027656270,0.667246160631649
228,47,42.296810000000001,-71.132919999999999,0,2.250000000000000,Centre Street I,8529,0.129890072910115,0.175136862297561,0.104612607343445
229,47,42.296810000000001,-71.132919999999999,0,2.450000000000000,Roslindale Wetlands Urban Wild II,8457,0.929479539317283,1.253389739819035,0.748673734243421
230,47,42.296810000000001,-71.132919999999999,0,2.630000000000000,Allandale Field,8287,2.630000558996473,3.541420298424459,2.115358276133405
231,47,42.296810000000001,-71.132919999999999,0,2.780000000000000,Allandale Woods V,8489,2.780000618170169,3.751430107565144,2.240801163562662
232,47,42.296810000000001,-71.132919999999999,0,6.290000000000000,Allandale Woods IV,8488,5.317255168867402,7.174683591608348,4.285576134778287
233,47,42.296810000000001,-71.132919999999999,0,8.050000000000001,Roslindale Wetlands Urban Wild I,8456,4.277422065663196,5.767622713249264,3.445111681749481
234,47,42.296810000000001,-71.132919999999999,0,10.590000000000000,Allandale Woods II,8406,7.017228301914145,9.471385341278125,5.657440145422678
235,47,42.296810000000001,-71.132919999999999,0,12.440000000000000,VFW Parkway I,8803,0.720312056856680,0.971253987897384,0.580148637663920
236,47,42.296810000000001,-71.132919999999999,0,14.109999999999999,Weld Hill Tract,8005,14.109997385022591,19.023593339557998,11.363157214220928
237,47,42.296810000000001,-71.132919999999999,0,16.719999999999999,Allandale Woods III,8155,2.355021141255024,3.176486085134217,1.897376070329935
238,47,42.296810000000001,-71.132919999999999,0,49.579999999999998,Allandale Woods I,8154,9.380062647895603,12.647377975141856,7.554521467843318
239,47,42.296810000000001,-71.132919999999999,0,224.259999999999991,Arnold Arboretum,8753,11.939117573045966,16.098857008712994,9.616156101217342
240,48,42.309049999999999,-71.120800000000003,0,0.010000000000000,Centre Street III,8530,0.010000012682143,0.010143347641716,0.006057655723303
241,48,42.309049999999999,-71.120800000000003,0,0.132688040000000,Soldier's Monument,7979,0.013987017819112,0.018864027591896,0.011265687497157
242,48,42.309049999999999,-71.120800000000003,0,0.628304350000000,First Church Cemetery,8239,0.627050938693642,0.845706311903324,0.505059854151642
243,48,42.309049999999999,-71.120800000000003,0,2.250000000000000,Centre Street I,8529,0.737321332200321,0.994164848271220,0.593720002089745
244,48,42.309049999999999,-71.120800000000003,0,12.449999999999999,Arborway I,8726,4.318647752521247,7.847240412686284,4.686409504742195
245,48,42.309049999999999,-71.120800000000003,0,224.259999999999991,Arnold Arboretum,8753,13.241063637136437,17.854417534071132,10.662743542052828
246,49,42.325240000000001,-71.074950000000001,1,0.190000000000000,The Food Project Lot #1B,8490,0.189999665163978,0.255399041309697,0.152486871611508
247,49,42.325240000000001,-71.074950000000001,1,0.192241300000000,Magazine Street Garden,8563,0.192241360260790,0.252538798543297,0.150779153879832
248,49,42.325240000000001,-71.074950000000001,1,0.233418490000000,Nuestra Playground,8053,0.233418184994326,0.310382423370611,0.185314888028855
249,49,42.325240000000001,-71.074950000000001,1,0.313331340000000,Mt. Pleasant Play Area,8614,0.114797675403155,0.196982998500766,0.117609373347698
250,49,42.325240000000001,-71.074950000000001,1,0.380476790000000,Mason Schoolyard,8162,0.380477214529547,0.513276213192887,0.306453319562298
251,49,42.325240000000001,-71.074950000000001,1,0.410000000000000,The Food Project Lot #1A,8050,0.410000459541737,0.557712130385883,0.332983935985918
252,49,42.325240000000001,-71.074950000000001,1,0.416087800000000,Dennis Street Park,8054,0.416087598615923,0.924792391140261,0.552150461849643
253,49,42.325240000000001,-71.074950000000001,1,0.620040860000000,Dudley Town Common,8016,0.620041445821803,0.832438312919350,0.497010143404224
254,49,42.325240000000001,-71.074950000000001,1,1.300000000000000,Shirley-Eustis House Grounds,8491,1.260601913474782,1.702913536967516,1.016730354763499
255,49,42.325240000000001,-71.074950000000001,1,1.890000000000000,Howes Playground,8038,1.890000511096531,2.553042359211191,1.524302677298260
256,49,42.325240000000001,-71.074950000000001,1,7.656422550000000,Clifford Playground,8564,0.271706165482011,0.361576576861205,0.215880532561224
257,51,42.350220000000000,-71.091809999999995,0,0.980000000000000,Commonwealth Avenue Mall II,7931,0.980000907675243,1.310280212313935,0.782001156324223
258,51,42.350220000000000,-71.091809999999995,0,1.490000000000000,Charlesgate II,8510,1.434827459705519,1.933047268699875,1.153680857839669
259,51,42.350220000000000,-71.091809999999995,0,2.400000000000000,Boylston Street II,8520,1.459544849893342,1.460800697099212,0.871834759889601
260,51,42.350220000000000,-71.091809999999995,0,6.520000000000000,Charlesgate I,8751,6.520000948860710,8.893889896864581,5.308049467743962
261,51,42.350220000000000,-71.091809999999995,0,10.869999999999999,Commonwealth Avenue Mall I,8527,1.941555373430282,2.620316400293738,1.563856674097494
262,51,42.350220000000000,-71.091809999999995,0,171.689999999999998,Charles River Reservation,8770,7.461902738083595,10.071742637096392,6.011015288478074
263,52,42.300719999999998,-71.049310000000006,1,1.263026220000000,Byrne Playground,8067,1.263026979083355,1.602759234473315,0.957300273783980
264,52,42.300719999999998,-71.049310000000006,1,1.774425010000000,Savin Hill Cove,8280,1.774425552202684,2.392883281730854,1.429227654075448
265,52,42.300719999999998,-71.049310000000006,1,2.380000000000000,Commercial Point,8769,2.379998796345606,3.211270539861073,1.918036159694090
266,52,42.300719999999998,-71.049310000000006,1,6.154657430000000,Victory Road Park,8206,1.004430939536070,1.354401839226494,0.808960712013066
267,54,42.301380000000002,-71.112440000000007,1,0.137316160000000,Hall/Boynton Street Garden,7989,0.036091777173607,0.048673009687109,0.029071244585802
268,54,42.301380000000002,-71.112440000000007,1,0.169332210000000,Anson Street Garden,7990,0.169331859968942,0.228353176093229,0.136389984445715
269,54,42.301380000000002,-71.112440000000007,1,0.470120640000000,South Street Community Garden,8348,0.470120777177070,0.633965387001375,0.378652623762666
270,54,42.301380000000002,-71.112440000000007,1,1.150000000000000,Arborway II,8486,0.842280498799145,1.138331208239642,0.679898473242565
271,54,42.301380000000002,-71.112440000000007,1,1.163757870000000,Arborway Overpass Path,8318,1.109775509405210,1.496549510634031,0.893853845038201
272,54,42.301380000000002,-71.112440000000007,1,1.170000000000000,Bussey Brook Meadow II,8391,1.038705732876747,1.505603024678953,0.899261296166719
273,54,42.301380000000002,-71.112440000000007,1,1.330000000000000,Forest Hills Station Mall,8727,1.329999976140617,1.801727272867799,1.076129348958709
274,54,42.301380000000002,-71.112440000000007,1,2.450000000000000,Forest Hills Tract,8487,2.449999709274174,3.300123090088484,1.971085949522120
275,54,42.301380000000002,-71.112440000000007,1,12.449999999999999,Arborway I,8726,2.470601182734608,4.489229628294437,2.681311333836435
276,54,42.301380000000002,-71.112440000000007,1,24.680000000000000,Bussey Brook Meadow I,8485,0.679679911055688,0.916311607763852,0.547291384637088
277,54,42.301380000000002,-71.112440000000007,1,47.680000000000000,Southwest Corridor Park,8789,5.717490773157700,7.840815595026720,4.683134849899402
278,54,42.301380000000002,-71.112440000000007,1,224.259999999999991,Arnold Arboretum,8753,1.051127084899056,1.417353044246638,0.846551657245016
279,54,42.301380000000002,-71.112440000000007,1,243.732332240000005,Forest Hills Cemetery,8003,2.537060096081902,3.421373478078911,2.043505956175759
280,57,42.340310000000002,-71.109930000000006,0,0.304008850000000,Joslin Park,8615,0.304008223964600,0.415451355834647,0.247988106567037
281,57,42.340310000000002,-71.109930000000006,0,0.450000000000000,Riverway V,8526,0.449999838381301,0.605866066911822,0.361649027392945
282,57,42.340310000000002,-71.109930000000006,0,0.501509880000000,Beth Israel/Deaconess Plaza,8234,0.501510503831620,0.676692266740540,0.403926071249441
283,57,42.340310000000002,-71.109930000000006,0,1.370000000000000,Windsor School Athletic Field,8757,1.369998562283133,1.852929882904258,1.106037004837203
284,57,42.340310000000002,-71.109930000000006,0,1.920000000000000,Riverway IV,8507,0.139773960024139,0.188796305188388,0.112694874124217
285,57,42.340310000000002,-71.109930000000006,0,2.360000000000000,Riverway II,8525,0.812681106846943,1.098068887427500,0.655451042460189
286,57,42.340310000000002,-71.109930000000006,0,5.300000000000000,Riverway III,8506,0.819263303261173,1.104679779607179,0.659397166624506
287,57,42.340310000000002,-71.109930000000006,0,17.180000000000000,Riverway I,8505,11.099732284519115,14.981511876754318,8.942651676666017
288,58,42.313609999999997,-71.046790000000001,0,8.294682160000001,Savin Hill Park,8788,6.430744701790659,8.667880040204482,5.176129877255089
289,58,42.313609999999997,-71.046790000000001,0,9.578596109999999,Patten's Cove,8305,9.578596694794825,13.029673604807547,7.780827898390635
290,58,42.313609999999997,-71.046790000000001,0,13.085313620000001,UMass Harborwalk,8204,2.878820475695522,3.882782303341520,2.318650626679560
291,58,42.313609999999997,-71.046790000000001,0,18.467781400000000,UMass Boston Athletic Fields,8164,0.632123795162062,0.455083290125974,0.271758515777178
292,58,42.313609999999997,-71.046790000000001,0,19.530000000000001,Boston College HS Athletic Fields,8314,10.944101906914412,14.017322943917216,8.370614700781154
293,58,42.313609999999997,-71.046790000000001,0,26.117477260000001,Malibu Beach,8205,5.722400245848783,7.717601008750602,4.608659208115394
294,60,42.331600000000002,-71.053139999999999,1,0.110000000000000,St. Augustine""s Park,8759,0.110000023679198,0.150220267328678,0.089680590112596
295,60,42.331600000000002,-71.053139999999999,1,0.910000000000000,St. Augustine Burying Ground,8592,0.001062497752126,0.001438378718398,0.000858703386468
296,60,42.331600000000002,-71.053139999999999,1,16.850000000000001,Columbia Road/Day Boulevard,8814,2.225758002633308,3.002608693156906,1.792539211039712
297,60,42.331600000000002,-71.053139999999999,1,58.772425120000001,Moakley Park,8264,7.151927009719699,9.648250997052722,5.759947431573705
298,63,42.306249999999999,-71.067009999999996,1,0.020000000000000,Tebroc Street Playlot,8602,0.019988092642646,0.098947033841252,0.059094233055234
299,63,42.306249999999999,-71.067009999999996,1,0.065906890000000,Norton Street Playground,8090,0.065907302407325,0.091563272546970,0.054684422131053
300,63,42.306249999999999,-71.067009999999996,1,0.084867940000000,Norton/Stonehurst Garden,8616,0.084867769315623,0.107808487128768,0.064386567402726
301,63,42.306249999999999,-71.067009999999996,1,0.092186280000000,Barry Street Garden,8102,0.092186030645094,0.124328718154192,0.074252961011947
302,63,42.306249999999999,-71.067009999999996,1,0.302282600000000,Quincy/Coleman Garden,8101,0.302282792608863,0.407678272727419,0.243478090498003
303,63,42.306249999999999,-71.067009999999996,1,0.357019540000000,Coppens Square,7853,0.357019679667920,0.481498445464543,0.287565783908844
304,63,42.306249999999999,-71.067009999999996,1,1.290000000000000,Allen Park,8793,0.985018260350786,1.331886729560434,0.795444004173916
305,63,42.306249999999999,-71.067009999999996,1,11.274630980000000,Ronan Park,8065,3.956140945795199,5.318957815303676,3.176646338411713
306,64,42.328029999999998,-71.056920000000005,0,0.010000000000000,Washburn Street Green II,8816,0.009999992734176,0.019407173511147,0.011586613175566
307,64,42.328029999999998,-71.056920000000005,0,0.130000000000000,Washburn Street Green I,8439,0.130000333492306,0.175204743276652,0.104602021809357
