OBJECTID,Row_Labels,Average_of,Average__1,comm,ind,OBJECTID_1,ASSET_NAME,ACREAGE,ACREAGE_1,AREA,PERCENTAGE
5000,1752,39.997010000000003,-75.117379999999997,0,0,185,Sergeant John J. McVeigh Recreation Center,6.320178820000000,0.042179559206099,0.054942773671003,0.033971988843051
5001,1752,39.997010000000003,-75.117379999999997,0,0,1107,McPherson Library Building,0.154573600000000,0.154573485754199,0.201331046637221,0.124486181041298
5002,1756,39.942120000000003,-75.160409999999999,0,0,273,Hawthorne Park,0.874580500000000,0.874581222224465,1.138231082402556,0.704342795263020
5003,1756,39.942120000000003,-75.160409999999999,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.221028335754326,4.192073483878299,2.594074965296518
5004,1756,39.942120000000003,-75.160409999999999,0,0,318,Seger Park Playground,1.911304920000000,1.911305967470027,2.487591305440831,1.539333304664152
5005,1756,39.942120000000003,-75.160409999999999,0,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312753292155376
5006,1756,39.942120000000003,-75.160409999999999,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.305145795053745,0.397137772783048,0.245750738414305
5007,1756,39.942120000000003,-75.160409999999999,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026631641835320
5008,1756,39.942120000000003,-75.160409999999999,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136105096580969
5009,1756,39.942120000000003,-75.160409999999999,0,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074702886549232
5010,1756,39.942120000000003,-75.160409999999999,0,0,1327,South Street Community Garden,0.205610960000000,0.205610920810534,0.267602061407701,0.165593425503896
5011,1759,39.955010000000001,-75.167990000000003,1,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,0.321290949179658,0.418282608798751,0.258787261863880
5012,1759,39.955010000000001,-75.167990000000003,1,0,307,John F. Kennedy Plaza,2.439869380000000,2.439869214516216,3.176019915458207,1.964971720691432
5013,1759,39.955010000000001,-75.167990000000003,1,0,518,Welcome Center,0.093270240000000,0.093270234180009,0.121411256008560,0.075115928420125
5014,1759,39.955010000000001,-75.167990000000003,1,0,524,Logan Square Maintenance Building,0.003092430000000,0.003092412104598,0.004025648116534,0.002490628181499
5015,1759,39.955010000000001,-75.167990000000003,1,0,1001,Levy Park,0.572631830000000,0.572631665768803,0.745414598764398,0.461180548532951
5016,1759,39.955010000000001,-75.167990000000003,1,0,1008,Aviator Park,1.903299470000000,0.002631461871557,0.003425606663242,0.002119388542471
5017,1759,39.955010000000001,-75.167990000000003,1,0,1010,Sister Cities Park,1.729054770000000,1.729054460995686,2.250860401117573,1.392584792649863
5018,1759,39.955010000000001,-75.167990000000003,1,0,1011,Cret Park,1.121917470000000,1.121917847626748,1.460447989968255,0.903564548150589
5019,1759,39.955010000000001,-75.167990000000003,1,0,1012,East Triangle,0.184851950000000,0.184852011963366,0.240636270416234,0.148879251052284
5020,1759,39.955010000000001,-75.167990000000003,1,0,1014,Torun Triangle,0.624215370000000,0.624215215908898,0.812580893750618,0.502735662715067
5021,1759,39.955010000000001,-75.167990000000003,1,0,1024,Logan Square,9.209228050000000,3.718481305754586,4.840687265251964,2.994884741948785
5022,1759,39.955010000000001,-75.167990000000003,1,0,1026,Basilica Green,0.276190390000000,0.276190134297229,0.359537040454441,0.222441966939664
5023,1759,39.955010000000001,-75.167990000000003,1,0,1033,Benjamin Franklin Parkway,64.509472470000006,9.074594926440151,11.813757743047288,7.309053626270569
5024,1759,39.955010000000001,-75.167990000000003,1,0,1151,Galusha Pennypacker Park,1.154618500000000,0.013507579282439,0.017584197004784,0.010879166618980
5025,1759,39.955010000000001,-75.167990000000003,1,0,1166,Cafe Cret,0.038481390000000,0.038481491533331,0.050092904464685,0.030991978419696
5026,1759,39.955010000000001,-75.167990000000003,1,0,1339,Sister Cities Park Building,0.066865360000000,0.066865305483041,0.087044447391460,0.053853528038333
5027,1759,39.955010000000001,-75.167990000000003,1,0,1372,Vine Street Park,11.868121490000000,0.414168185760766,0.539154666832433,0.333569593895855
5028,1761,39.960419999999999,-75.156409999999994,0,0,18,10th & Lemon Playground,0.218346060000000,0.218346016544418,0.284263642933163,0.175857377286806
5029,1761,39.960419999999999,-75.156409999999994,0,0,1372,Vine Street Park,11.868121490000000,0.851308791743310,1.108214304632775,0.685587713833191
5030,1762,39.989359999999998,-75.155540000000002,0,0,214,Stephen E. Fotteral Square,5.067868180000000,2.431678219553976,3.166999152265285,1.958421726260250
5031,1762,39.989359999999998,-75.155540000000002,0,0,360,Duckrey School Playground,1.017285950000000,0.112534707107995,0.146557415392972,0.090628766428575
5032,1762,39.989359999999998,-75.155540000000002,0,0,364,Winchester Playground,0.612977790000000,0.612977183934111,0.798328655728934,0.493673698320181
5033,1762,39.989359999999998,-75.155540000000002,0,0,1055,Winchester Playground Building,0.085054380000000,0.085054330118720,0.110772977297390,0.068500241077289
5034,1762,39.989359999999998,-75.155540000000002,0,0,1303,James Young Memorial Playground,0.476144090000000,0.333822584732246,0.434769338743080,0.268854419584299
5035,1765,39.955500000000001,-75.213650000000001,0,0,58,45th & Sansom Tot Lot,0.130736940000000,0.130736819146805,0.170187096486865,0.105292308832027
5036,1765,39.955500000000001,-75.213650000000001,0,0,367,Garden Court,0.585173950000000,0.585174429216881,0.761719753083753,0.471265055581579
5037,1765,39.955500000000001,-75.213650000000001,0,0,1038,Spruce Play Lot,3.974056800000000,0.173041290988573,0.225251417787476,0.139359812442428
5038,1765,39.955500000000001,-75.213650000000001,0,0,1248,Garden Court Community Garden,0.129355190000000,0.129355191188071,0.168381421957411,0.104175163971282
5039,1766,39.967280000000002,-75.171340000000001,0,0,172,Francisville Recreation Center,3.681584430000000,2.529038615617192,3.292780986092039,2.036850853529736
5040,1766,39.967280000000002,-75.171340000000001,0,0,300,Roberto Clemente Playground,2.542758280000000,2.536432975543560,3.302274178360782,2.042723159297105
5041,1766,39.967280000000002,-75.171340000000001,0,0,451,Roberto Clemente Playground Building,0.077515880000000,0.077515625735096,0.100920503479575,0.062427478328885
5042,1766,39.967280000000002,-75.171340000000001,0,0,1134,Roberto Clemente Playground Pavilion,0.004115720000000,0.004115739194307,0.005358447145648,0.003314632126554
5043,1766,39.967280000000002,-75.171340000000001,0,0,1314,Spring Gardens,1.963080680000000,1.963080535198960,2.555831594417568,1.580988163669558
5044,1767,39.986289999999997,-75.156210000000002,0,0,317,Penrose Playground,1.957393130000000,1.092121379083858,1.422297413380623,0.879564916306883
5045,1767,39.986289999999997,-75.156210000000002,0,0,360,Duckrey School Playground,1.017285950000000,1.017285163885437,1.324841803636535,0.819297257502349
5046,1767,39.986289999999997,-75.156210000000002,0,0,364,Winchester Playground,0.612977790000000,0.612977183934111,0.798328655728934,0.493695531367527
5047,1767,39.986289999999997,-75.156210000000002,0,0,880,Penrose Playground Building,0.112284510000000,0.112284195334266,0.146230560779553,0.090430643931120
5048,1767,39.986289999999997,-75.156210000000002,0,0,1042,Penrose Playground Pool Building,0.005488890000000,0.005488943029622,0.007148402245140,0.004420653348114
5049,1767,39.986289999999997,-75.156210000000002,0,0,1055,Winchester Playground Building,0.085054380000000,0.085054330118720,0.110772977297390,0.068503270545968
5050,1768,39.938079999999999,-75.181849999999997,0,0,231,Wharton Square Playground,4.294085210000000,4.294086403060320,5.588152450325701,3.458176216899870
5051,1768,39.938079999999999,-75.181849999999997,0,0,399,Julian Abele Park,0.286051990000000,0.259355076698779,0.337540953718643,0.208884082665189
5052,1768,39.938079999999999,-75.181849999999997,0,0,491,Wharton Square Playground Building,0.079923710000000,0.079923947644307,0.104009854270269,0.064365531820754
5053,1769,39.924939999999999,-75.172569999999993,0,1,311,Thomas I. Guerin Recreation Center,2.046829790000000,2.046828188068344,2.663163977956541,1.648385706551438
5054,1769,39.924939999999999,-75.172569999999993,0,1,425,18th & Jackson War Memorial,0.083383810000000,0.083383700152792,0.108492124016954,0.067152029684697
5055,1769,39.924939999999999,-75.172569999999993,0,1,470,Thomas I. Guerin Recreation Center Building 1,0.351466480000000,0.351466353295818,0.457299716766640,0.283049156179467
5056,1769,39.924939999999999,-75.172569999999993,0,1,471,Thomas I. Guerin Recreation Center Building 2,0.123269590000000,0.123269686465605,0.160389446536315,0.099274274261933
5057,1770,39.964770000000001,-75.176689999999994,0,0,2,Schuylkill Banks,17.745484919999999,1.931658952445223,2.514523231746352,1.555491833641203
5058,1770,39.964770000000001,-75.176689999999994,0,0,24,East Fairmount Park,659.240958959999944,11.057134098721454,14.399579001536306,8.907624022707967
5059,1770,39.964770000000001,-75.176689999999994,0,0,51,Philadelphia Museum of Art,24.683204270000001,11.060096968305505,14.399579001536306,8.907624022707967
5060,1770,39.964770000000001,-75.176689999999994,0,0,133,Benjamin Franklin Parkway Medians,13.931207640000000,7.924228331449643,10.316402960178957,6.381758718516793
5061,1770,39.964770000000001,-75.176689999999994,0,0,180,Von Colln Field,6.528407340000000,6.528407956861821,8.499236426334834,5.257653890979549
5062,1770,39.964770000000001,-75.176689999999994,0,0,240,Rodin Museum,4.190618850000000,1.948625124268603,2.536837536858577,1.569295531669214
5063,1770,39.964770000000001,-75.176689999999994,0,0,436,Rodin Museum Building,0.142317950000000,0.108521785192049,0.141280677860361,0.087396663466283
5064,1770,39.964770000000001,-75.176689999999994,0,0,437,River Field Clubhouse,0.093892230000000,0.093892211044916,0.122236132909246,0.075615649167879
5065,1770,39.964770000000001,-75.176689999999994,0,0,440,Von Colln Community Center Building,0.037091370000000,0.037091377783480,0.048289358947116,0.029871946516811
5066,1770,39.964770000000001,-75.176689999999994,0,0,453,Philadelphia Museum of Art Building,2.800536090000000,1.568346381708190,2.041886452227621,1.263117262773041
5067,1770,39.964770000000001,-75.176689999999994,0,0,886,Paine's Park,2.887717420000000,1.791386364178140,2.332177437607070,1.442692162474322
5068,1770,39.964770000000001,-75.176689999999994,0,0,962,Reliance Park,0.342325010000000,0.342324119447093,0.445694596727587,0.275708053421439
5069,1770,39.964770000000001,-75.176689999999994,0,0,979,Eakins Oval,7.817977990000000,7.817977452402908,10.178226725671816,6.296282473292414
5070,1770,39.964770000000001,-75.176689999999994,0,0,980,Park Towne,3.687199170000000,3.079589500287160,4.009202280556290,2.480104907398236
5071,1770,39.964770000000001,-75.176689999999994,0,0,1000,River Field,6.861626730000000,3.987792355869135,5.191555855030725,3.211512478563993
5072,1770,39.964770000000001,-75.176689999999994,0,0,1015,Binswanger Triangle,0.230761670000000,0.230761731275651,0.300424542375658,0.185843549342029
5073,1770,39.964770000000001,-75.176689999999994,0,0,1033,Benjamin Franklin Parkway,64.509472470000006,31.519567638206301,41.033736410473217,25.383596017105837
5074,1771,39.956989999999998,-75.157169999999994,1,0,1372,Vine Street Park,11.868121490000000,1.358332397940605,1.768246032983304,1.093964948740327
5075,1773,39.973399999999998,-75.167220000000000,0,0,884,Stiles Street Play Lot,0.019246140000000,0.019246125451586,0.025059833344345,0.015500163968392
5076,1773,39.973399999999998,-75.167220000000000,0,0,978,Ingersoll Park,0.773078630000000,0.004017754867460,0.005231537492093,0.003235843104780
5077,1774,39.977490000000003,-75.159850000000006,1,0,978,Ingersoll Park,0.773078630000000,0.416305396145384,0.542073212513280,0.335266747973453
5078,1774,39.977490000000003,-75.159850000000006,1,0,1361,Yorktown & N Dondill Place,0.100268630000000,0.029684819061087,0.038653749452318,0.023906949424367
5079,1774,39.977490000000003,-75.159850000000006,1,0,1367,Yorktown Commons,0.776314960000000,0.029685630411197,0.038653749452318,0.023906949424367
5080,1775,39.940150000000003,-75.160839999999993,0,0,261,Hawthorne Cultural Center,1.022387150000000,1.022388290970152,1.330549884927037,0.823373913269356
5081,1775,39.940150000000003,-75.160839999999993,0,0,264,Ridgway Park,1.015508800000000,1.015508113798154,1.321614719645126,0.817844633918602
5082,1775,39.940150000000003,-75.160839999999993,0,0,273,Hawthorne Park,0.874580500000000,0.874581222224466,1.138231082402556,0.704362753429572
5083,1775,39.940150000000003,-75.160839999999993,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.221028335754326,4.192073483878300,2.594148470669972
5084,1775,39.940150000000003,-75.160839999999993,0,0,318,Seger Park Playground,1.911304920000000,0.676938929094520,0.881045433326918,0.545210543719119
5085,1775,39.940150000000003,-75.160839999999993,0,0,408,Giuseppe Bardascino Park,0.233517450000000,0.233517584875017,0.303900811460949,0.188060593002160
5086,1775,39.940150000000003,-75.160839999999993,0,0,497,Hawthorne Cultural Center Building,0.214421290000000,0.214420902729207,0.279050612154381,0.172682736012082
5087,1775,39.940150000000003,-75.160839999999993,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.305145795053745,0.397137772783048,0.245757701975515
5088,1775,39.940150000000003,-75.160839999999993,0,0,1043,Seger Dog Park,0.168994460000000,0.168989339797462,0.219941730774814,0.136104843276300
5089,1775,39.940150000000003,-75.160839999999993,0,0,1050,Ridgway Park Pool Building,0.008054590000000,0.008054492267091,0.010482389680024,0.006486736280263
5090,1776,39.957400000000000,-75.157070000000004,1,0,1372,Vine Street Park,11.868121490000000,1.358236862013888,1.768121666500048,1.093881555177499
5091,1777,40.025350000000003,-75.122540000000001,1,0,276,Feltonville Recreation Center,3.279392710000000,1.541553072120765,2.008664186334207,1.241481468497579
5092,1778,39.948880000000003,-75.160570000000007,1,0,385,Louis I. Kahn Park,0.388319530000000,0.038284712580591,0.049829228779041,0.030831564608719
5093,1778,39.948880000000003,-75.160570000000007,1,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067710646220084
5094,1779,39.983550000000001,-75.115610000000004,0,1,212,Cohocksink Recreation Center,5.116619660000000,4.401434023804390,5.731930363492126,3.544830955470962
5095,1779,39.983550000000001,-75.115610000000004,0,1,222,Frederick Cione Playground,4.752239390000000,1.783372491844060,2.322358313774751,1.436229527978527
5096,1779,39.983550000000001,-75.115610000000004,0,1,352,Trenton & Auburn Playground,0.808204120000000,0.808203426795918,1.052547306004714,0.650932938087883
5097,1779,39.983550000000001,-75.115610000000004,0,1,598,Frederick Cione Playground Building,0.111465080000000,0.111464849805763,0.145153520388764,0.089768133898995
5098,1779,39.983550000000001,-75.115610000000004,0,1,620,Cohocksink Recreation Center Building,0.257187680000000,0.257187516091136,0.334932359792848,0.207134162784784
5099,1784,39.926940000000002,-75.160489999999996,0,0,274,East Passyunk Community Recreation Center,0.794629190000000,0.794629116140906,1.033960181598029,0.639959133290145
5100,1784,39.926940000000002,-75.160489999999996,0,0,475,East Passyunk Community Recreation Center Building,0.370328630000000,0.370328594299505,0.481867151818473,0.298246770356412
5101,1784,39.926940000000002,-75.160489999999996,0,0,1030,Emily Community Garden,0.109900580000000,0.109900632484627,0.142995418815386,0.088505559419243
5102,1786,40.021870000000000,-75.139719999999997,0,0,27,Hunting Park,76.467221179999996,7.975415790992904,10.391290356197132,6.422797213681908
5103,1786,40.021870000000000,-75.139719999999997,0,0,168,Wingohocking Park,8.343845770000000,1.054434378648364,1.373911178739308,0.849206651740860
5104,1787,40.007869999999997,-75.072739999999996,0,1,145,Carmella A. DiTizio Playground,11.183195980000001,4.594655187215070,5.985964244479892,3.700637313493076
5105,1787,40.007869999999997,-75.072739999999996,0,1,710,Carmella A. DiTizio Playground Building,0.079096720000000,0.079096804728192,0.103047807609851,0.063706120908813
5106,1788,39.944000000000003,-75.159999999999997,0,0,277,Frank Palumbo Recreation Center,3.221027890000000,3.173411424333771,4.130101476512042,2.555657281931267
5107,1788,39.944000000000003,-75.159999999999997,0,0,318,Seger Park Playground,1.911304920000000,1.911305967470026,2.487591305440831,1.539291678515306
5108,1788,39.944000000000003,-75.159999999999997,0,0,385,Louis I. Kahn Park,0.388319530000000,0.388319750416114,0.505415148204991,0.312744834782921
5109,1788,39.944000000000003,-75.159999999999997,0,0,500,Frank Palumbo Recreation Center Building,0.305145690000000,0.305145795053745,0.397137772783048,0.245744092903041
5110,1788,39.944000000000003,-75.159999999999997,0,0,504,Seger Park Playground Building,0.033067010000000,0.033066964165092,0.043037229480077,0.026630921671153
5111,1788,39.944000000000003,-75.159999999999997,0,0,1043,Seger Dog Park,0.168994460000000,0.168994442772491,0.219948372360379,0.136101416071367
5112,1788,39.944000000000003,-75.159999999999997,0,0,1313,Waverly Street Community Garden,0.092752970000000,0.092753009917262,0.120721256733769,0.074700866458154
5113,1788,39.944000000000003,-75.159999999999997,0,0,1326,Sartain Garden,0.084075770000000,0.066103155627385,0.086039143465034,0.053239990537288
5114,1788,39.944000000000003,-75.159999999999997,0,0,1327,South Street Community Garden,0.205610960000000,0.205610920810534,0.267602061407701,0.165588947580527
5115,1794,39.973520000000001,-75.209840000000000,0,1,8,West Fairmount Park,1395.358889650000037,8.410024158629108,10.953127696505968,6.774784932318473
5116,1794,39.973520000000001,-75.209840000000000,0,1,67,Memorial Area,54.772206629999999,7.504857299907062,9.772636049051535,6.044621161064960
5117,1796,39.980200000000004,-75.269260000000003,0,0,85,Morris Park,127.748619070000004,12.503562719816264,16.282015199273349,10.069867037273402
5118,1797,39.984710000000000,-75.156559999999999,0,0,317,Penrose Playground,1.957393130000000,0.175712716389918,0.228835133901608,0.141517474504160
5119,1797,39.984710000000000,-75.156559999999999,0,0,360,Duckrey School Playground,1.017285950000000,1.017285163885437,1.324841803636535,0.819315910854815
5120,1798,39.937330000000003,-75.151759999999996,0,0,247,Sacks Playground,3.738516020000000,2.416247527240773,3.144332057698596,1.945861647580388
5121,1798,39.937330000000003,-75.151759999999996,0,0,269,Weccacoe Playground,0.903741930000000,0.903742292399160,1.176136904988482,0.727849239115051
5122,1798,39.937330000000003,-75.151759999999996,0,0,279,Jefferson Square,3.128182290000000,0.455482319638945,0.592730288397050,0.366809584479846
5123,1798,39.937330000000003,-75.151759999999996,0,0,372,Mario Lanza Park,0.506920240000000,0.491515196776299,0.639655792920993,0.395849309887644
5124,1798,39.937330000000003,-75.151759999999996,0,0,391,Edward Shippen Plaza/Bainbridge Green,0.348398460000000,0.034533909134349,0.044944424626481,0.027813739308834
5125,1798,39.937330000000003,-75.151759999999996,0,0,412,"Frank Palumbo, Sr. Park",0.201635110000000,0.165321794813067,0.215154859170759,0.133148020332613
5126,1798,39.937330000000003,-75.151759999999996,0,0,489,Sacks Playground Building,0.016787640000000,0.007141728669037,0.009293718633509,0.005751393402637
5127,1798,39.937330000000003,-75.151759999999996,0,0,496,Weccacoe Playground Building,0.062378930000000,0.062378875697281,0.081180119287151,0.050238103917844
5128,1798,39.937330000000003,-75.151759999999996,0,0,1315,South 6th Street Garden,0.068190360000000,0.068190150373284,0.088739943206433,0.054916481123894
5129,1799,39.956479999999999,-75.221559999999997,0,1,354,Ben Barkan Park,0.781079030000000,0.781079754412225,1.016737942011192,0.629032282940878
5130,1799,39.956479999999999,-75.221559999999997,0,1,1038,Spruce Play Lot,3.974056800000000,3.848925825784820,5.010226138882157,3.099711199876135
5131,1802,40.003180000000000,-75.152529999999999,0,0,362,Heritage Park Playground,0.669350520000000,0.530699003546639,0.691291407057825,0.427398440716454
5132,1802,40.003180000000000,-75.152529999999999,0,0,683,Heritage Park Playground Building,0.013867610000000,0.013867710190815,0.018064104677942,0.011168329438883
5133,1803,39.953550000000000,-75.156289999999998,1,0,1372,Vine Street Park,11.868121490000000,0.397759629163480,0.517794383330308,0.320360940766281
5134,1806,39.947159999999997,-75.156059999999997,1,0,117,Washington Square,7.188231450000000,6.826840489524737,8.885678554017343,5.498101333015156
5135,1806,39.947159999999997,-75.156059999999997,1,0,385,Louis I. Kahn Park,0.388319530000000,0.121140249667735,0.157669336091711,0.097559458365678
5136,1806,39.947159999999997,-75.156059999999997,1,0,513,Washington Square Maintenance Building,0.004307580000000,0.004307611977940,0.005606723139412,0.003469215297318
5137,1806,39.947159999999997,-75.156059999999997,1,0,934,Guard Box (Washington Square),0.003642670000000,0.003642632263281,0.004741147037558,0.002933631538520
5138,1806,39.947159999999997,-75.156059999999997,1,0,1326,Sartain Garden,0.084075770000000,0.084075928813829,0.109432308223606,0.067712321131301
5139,1808,39.975369999999998,-75.154769999999999,0,0,210,11th & Cecil B. Moore Playground,5.181687050000000,0.622981216247283,0.811236365426737,0.501756730136683
5140,1808,39.975369999999998,-75.154769999999999,0,0,245,Marie Dendy Recreation Center,3.743164330000000,3.743162953267803,4.874068073451822,3.014653389844430
5141,1808,39.975369999999998,-75.154769999999999,0,0,573,Marie Dendy Recreation Center Building,0.067845940000000,0.067846014565846,0.088344836309519,0.054642047719110
5142,1808,39.975369999999998,-75.154769999999999,0,0,1126,Marie Dendy Recreation Center Pool Building,0.005166840000000,0.005166826139563,0.006727914996708,0.004161273795474
5143,1808,39.975369999999998,-75.154769999999999,0,0,1361,Yorktown & N Dondill Place,0.100268630000000,0.100268444945374,0.130563414953492,0.080754604890132
5144,1808,39.975369999999998,-75.154769999999999,0,0,1362,Yorktown & Queens Place,0.129907820000000,0.129908009699756,0.169157607522063,0.104625447829089
5145,1808,39.975369999999998,-75.154769999999999,0,0,1363,Yorktown & S Dondill Place,0.099037390000000,0.099036374939447,0.128956538605325,0.079760737927862
5146,1808,39.975369999999998,-75.154769999999999,0,0,1364,Yorktown & Guilford Place,0.125702720000000,0.125703469514790,0.163679108352208,0.101236948562199
5147,1808,39.975369999999998,-75.154769999999999,0,0,1365,Yorktown & Patrick Henry,0.221308510000000,0.221309104733739,0.288160513985779,0.178229777921695
5148,1808,39.975369999999998,-75.154769999999999,0,0,1366,Yorktown & Kings Place,0.100006670000000,0.100006769527213,0.130217189731898,0.080540461586797
5149,1808,39.975369999999998,-75.154769999999999,0,0,1367,Yorktown Commons,0.776314960000000,0.776316053016145,1.010843488699501,0.625215467631331
5150,1809,39.988669999999999,-75.187070000000006,0,0,24,East Fairmount Park,659.240958959999944,62.341638139850708,81.186800798931259,50.205122206369566
5151,1809,39.988669999999999,-75.187070000000006,0,0,57,Joseph E. Mander Playground,22.259878960000002,22.249789435127099,28.978343212526113,17.919923534444102
5152,1809,39.988669999999999,-75.187070000000006,0,0,68,Edgley Fields,28.201533489999999,4.670703037897763,6.083224975041412,3.761806725666840
5153,1809,39.988669999999999,-75.187070000000006,0,0,630,Joseph E. Mander Playground Building,0.156502690000000,0.156502309133534,0.203826724874102,0.126044449719998
5154,1809,39.988669999999999,-75.187070000000006,0,0,631,Joseph E. Mander Playground Pool Building,0.034960770000000,0.034960896170982,0.045532773218281,0.028157020862052
5155,1810,39.974939999999997,-75.187889999999996,0,1,24,East Fairmount Park,659.240958959999944,62.507477574897365,81.402771594365589,50.348631615447573
5156,1810,39.974939999999997,-75.187889999999996,0,1,558,Lemon Hill Outbuilding,0.009885340000000,0.009885345598914,0.012871171237315,0.007960980276153
5157,1810,39.974939999999997,-75.187889999999996,0,1,559,Lemon Hill Restrooms Building,0.022043070000000,0.000161340277914,0.000210072242332,0.000129932307397
5158,1810,39.974939999999997,-75.187889999999996,0,1,568,Sedgley Porter's House,0.041899860000000,0.041899919953585,0.054558072954704,0.033744849997653
5159,1810,39.974939999999997,-75.187889999999996,0,1,571,Hatfield House Building,0.044254010000000,0.044254052850499,0.057624634482494,0.035641556628948
5160,1810,39.974939999999997,-75.187889999999996,0,1,940,Lemon Hill Pavilion,0.032870570000000,0.032870488201445,0.042799086752075,0.026471770065713
5161,1810,39.974939999999997,-75.187889999999996,0,1,1044,Glendinning Rock Garden,2.630021080000000,2.624627698260364,3.417639230211241,2.113852578065264
5162,1810,39.974939999999997,-75.187889999999996,0,1,1063,Hatfield House,0.717367090000000,0.717367446296165,0.934108270361314,0.577757639846996
5163,1811,39.916339999999998,-75.167619999999999,0,0,122,Marconi Plaza,18.846212479999998,13.047725813718472,16.974787205561707,10.507972999452420
5164,1811,39.916339999999998,-75.167619999999999,0,0,376,Mollbore Terrace Park,1.429625270000000,0.951953967882649,1.238466408882471,0.766653002931424
5165,1811,39.916339999999998,-75.167619999999999,0,0,465,Tenaglia Bocce Courts Building,0.096361110000000,0.096361258663195,0.125365323613832,0.077605416765999
5166,1811,39.916339999999998,-75.167619999999999,0,0,1348,Mollbore Terrace Park (11th St),0.470170590000000,0.470170964382360,0.611680700473499,0.378651243578224
5167,1811,39.916339999999998,-75.167619999999999,0,0,1349,Mollbore Terrace Park (12th St),0.481781020000000,0.481779436877525,0.626785708408972,0.388001759353200
5168,1812,39.993400000000001,-75.097009999999997,1,0,305,Samuel Recreation Center,2.432868160000000,2.432867882785548,3.168600134500751,1.959297733225016
5169,1812,39.993400000000001,-75.097009999999997,1,0,532,Samuel Recreation Center Building,0.230918130000000,0.230918433323010,0.300752955418337,0.185970005301637
5170,1815,39.953780000000002,-75.142910000000001,0,0,387,Christ Church Park,0.132027210000000,0.132027088033218,0.171853806196421,0.106326114448406
5171,1815,39.953780000000002,-75.142910000000001,0,0,407,Betsy Ross House,0.236189100000000,0.236189264871580,0.307443164750462,0.190215380416279
5172,1815,39.953780000000002,-75.142910000000001,0,0,517,Betsy Ross House and Museum Building,0.052893300000000,0.052893199334209,0.068850107053211,0.042597627159666
5173,1815,39.953780000000002,-75.142910000000001,0,0,1310,Commerce Street Walk,0.372665540000000,0.006157084486097,0.008014415984639,0.004958526843717
5174,1815,39.953780000000002,-75.142910000000001,0,0,1372,Vine Street Park,11.868121490000000,2.371496790981370,3.087160255651066,1.910029006210979
5175,1817,39.946330000000003,-75.244029999999995,0,0,16,60th & Baltimore Park,0.265719220000000,0.265719223987360,0.345842794797282,0.213996198568434
5176,1817,39.946330000000003,-75.244029999999995,0,0,36,Robert Wilson III Park,1.161171130000000,1.084454079950676,1.411426652585878,0.873344602678770
5177,1817,39.946330000000003,-75.244029999999995,0,0,333,61st & Cobbs Creek,6.689912150000000,6.689911900740602,8.707276626640956,5.387777701360355
5178,1817,39.946330000000003,-75.244029999999995,0,0,1165,Cobbs Creek Park,729.252538899999990,15.575077852273600,20.276025292643016,12.546140616421836
5179,1818,39.960209999999996,-75.190870000000004,0,0,374,James Lee Wright Recreation Center,0.549061090000000,0.108985799214242,0.141888784140502,0.087778602384730
5180,1818,39.960209999999996,-75.190870000000004,0,0,416,Mantua Community Garden,0.147972460000000,0.147972827606922,0.192645311251352,0.119178808106990
5181,1818,39.960209999999996,-75.190870000000004,0,0,438,James Lee Wright Recreation Center Building,0.357926460000000,0.023839453402220,0.031036641780507,0.019200622901319
5182,1819,39.949620000000003,-75.153919999999999,1,0,117,Washington Square,7.188231450000000,6.823292661764389,8.881060772615854,5.495049571963706
5183,1819,39.949620000000003,-75.153919999999999,1,0,378,Atwater Kent Museum,0.444489940000000,0.444489100939927,0.578564654115183,0.357979923383921
5184,1819,39.949620000000003,-75.153919999999999,1,0,513,Washington Square Maintenance Building,0.004307580000000,0.004307611977940,0.005606723139412,0.003469092530291
5185,1819,39.949620000000003,-75.153919999999999,1,0,516,Atwater Kent Museum Building,0.148192610000000,0.148192840904873,0.192893858373215,0.119350755616545
5186,1819,39.949620000000003,-75.153919999999999,1,0,934,Guard Box (Washington Square),0.003642670000000,0.003642632263281,0.004741147037558,0.002933527724490
5187,1822,39.933039999999998,-75.188119999999998,0,1,237,Vare Recreation Center,4.107693920000000,4.107695215827865,5.345258333766270,3.308103232470360
5188,1822,39.933039999999998,-75.188119999999998,0,1,478,Vare Recreation Center Building,0.297065620000000,0.297065873922858,0.386565274685641,0.239239669048385
5189,1822,39.933039999999998,-75.188119999999998,0,1,1355,Vare Recreation Center Garden,0.023681460000000,0.023681495551578,0.030816402770942,0.019071826889203
5190,1823,39.938899999999997,-75.148160000000004,0,0,269,Weccacoe Playground,0.903741930000000,0.903742292399160,1.176136904988482,0.727832786926634
